"id","Month","Day","Year","Time","AM/PM","Day_of_Week","Object_1","Object_2","Street_Number","Street_Name","Cross_Street","Location"
29108,5,11,2013,"11:31:00","AM","Saturday","Auto","Auto","","Third St","SPRING ST"," Third St & SPRING ST Cambridge, MA"
28724,2,10,2013,"11:32:00","AM","Sunday","Auto","Parked Vehicle",231,"Brookline St","","231 Brookline St Cambridge, MA"
25947,5,12,2011,"11:33:00","AM","Thursday","Auto","Auto",387,"HURON AVE","","387 HURON AVE Cambridge, MA"
30488,3,8,2012,"11:33:00","AM","Thursday","Auto","Parked Vehicle",1697,"Cambridge St","","1697 Cambridge St Cambridge, MA"
31390,10,6,2012,"11:33:00","AM","Saturday","Auto","Bicycle","","Massachusetts Ave",""," Massachusetts Ave &  Cambridge, MA"
31420,10,11,2012,"11:33:00","AM","Thursday","Auto","Bicycle",33,"OXFORD AVE","","33 OXFORD AVE Cambridge, MA"
25890,4,26,2011,"11:34:00","AM","","Auto","Auto","","Broadway","Ames St"," Broadway & Ames St Cambridge, MA"
24075,4,19,2010,"11:35:00","AM","Monday","Auto","Fixed Object",820,"MEMORIAL DR","","820 MEMORIAL DR Cambridge, MA"
24076,4,19,2010,"11:35:00","AM","Monday","Auto","Fixed Object",820,"MEMORIAL DR","","820 MEMORIAL DR Cambridge, MA"
24409,7,2,2010,"11:35:00","AM","Friday","Auto","Auto","","Broadway","Binney St"," Broadway & Binney St Cambridge, MA"
25636,2,25,2011,"11:35:00","AM","Friday","Auto","Parked Vehicle","","Putnam Ave","Sidney St"," Putnam Ave & Sidney St Cambridge, MA"
30737,5,10,2012,"11:35:00","AM","Thursday","Taxi","Bicycle",16,"GARDEN ST","","16 GARDEN ST Cambridge, MA"
31526,11,2,2012,"11:35:00","AM","Friday","Auto","Auto","","PEMBERTON ST","Rindge Ave"," PEMBERTON ST & Rindge Ave Cambridge, MA"
24158,5,6,2010,"11:36:00","AM","Thursday","Auto","Taxi",119,"Windsor St","","119 Windsor St Cambridge, MA"
28615,1,15,2013,"11:36:00","AM","Tuesday","Auto","Bicycle",1334,"Cambridge St","","1334 Cambridge St Cambridge, MA"
30768,4,27,2012,"11:36:00","AM","Friday","Auto","Bicycle","","MAIN ST","Broadway"," MAIN ST & Broadway Cambridge, MA"
26046,6,5,2011,"11:37:00","AM","Sunday","Auto","Auto",1921,"Massachusetts Ave","","1921 Massachusetts Ave Cambridge, MA"
26572,10,1,2011,"11:39:00","AM","Saturday","Auto","Auto","","MOUNT AUBURN ST","Dewolfe St"," MOUNT AUBURN ST & Dewolfe St Cambridge, MA"
28841,3,6,2013,"11:39:00","AM","Wednesday","Auto","Bicycle",112,"","Bishop Allen Dr",""
31712,12,21,2012,"11:39:00","AM","","Auto","Auto","","Massachusetts Ave","SOMERVILLE AVE"," Massachusetts Ave & SOMERVILLE AVE Cambridge, MA"
23756,1,26,2010,"11:40:00","AM","Tuesday","Truck","Pedestrian","","Western Ave","Massachusetts Ave"," Western Ave & Massachusetts Ave Cambridge, MA"
24047,4,13,2010,"11:40:00","AM","Tuesday","Auto","Bicycle",306,"Broadway","","306 Broadway Cambridge, MA"
24513,7,22,2010,"11:40:00","AM","Thursday","Auto","Parked Vehicle",679,"Concord Ave","SMITH PL","679 Concord Ave Cambridge, MA"
24567,8,5,2010,"11:40:00","AM","Thursday","Auto","Auto","","MAGAZINE ST","GREEN ST"," MAGAZINE ST & GREEN ST Cambridge, MA"
24768,9,15,2010,"11:40:00","AM","Wednesday","Auto","Bicycle",738,"Massachusetts Ave","","738 Massachusetts Ave Cambridge, MA"
25226,12,21,2010,"11:40:00","AM","Tuesday","Auto","Auto","","Massachusetts Ave","HARVEY ST"," Massachusetts Ave & HARVEY ST Cambridge, MA"
25230,12,20,2010,"11:40:00","AM","Monday","Auto","Pedestrian",600,"Massachusetts Ave","","600 Massachusetts Ave Cambridge, MA"
25940,5,7,2011,"11:40:00","AM","","Auto","Auto","","Third St","Cambridge St"," Third St & Cambridge St Cambridge, MA"
26960,12,19,2011,"11:40:00","AM","","Auto","Auto","","MEMORIAL DR",""," MEMORIAL DR &  Cambridge, MA"
28775,2,19,2013,"11:40:00","AM","Tuesday","Auto","Auto",1637,"MASSACHUSETTS  AVE BRDG","","1637 MASSACHUSETTS  AVE BRDG Cambridge, MA"
29155,5,20,2013,"11:40:00","AM","Monday","Auto","Auto","","Galileo Galilei Way","MAIN ST"," Galileo Galilei Way & MAIN ST Cambridge, MA"
29382,7,13,2013,"11:40:00","AM","Saturday","Auto","Auto",108,"DUDLEY ST","","108 DUDLEY ST Cambridge, MA"
29781,10,16,2013,"11:40:00","AM","Wednesday","Auto","Parked Vehicle",71,"MOUNT AUBURN ST","","71 MOUNT AUBURN ST Cambridge, MA"
29892,11,5,2013,"11:40:00","AM","Tuesday","Auto","Auto","","Sidney St","MAIN ST"," Sidney St & MAIN ST Cambridge, MA"
29978,11,25,2013,"11:40:00","AM","Monday","Auto","Auto",1,"White St","Porter Cir","1 White St Cambridge, MA"
30657,4,25,2012,"11:40:00","AM","Wednesday","Auto","Truck","","Western Ave","Blackstone St"," Western Ave & Blackstone St Cambridge, MA"
30835,5,30,2012,"11:40:00","AM","Wednesday","Auto","Bicycle","","GARDEN ST","Berkeley St"," GARDEN ST & Berkeley St Cambridge, MA"
30909,6,14,2012,"11:40:00","AM","Thursday","Auto","Auto","","HURON AVE","FAYERWEATHER ST"," HURON AVE & FAYERWEATHER ST Cambridge, MA"
31315,9,21,2012,"11:40:00","AM","Friday","Auto","Parked Vehicle","","PROSPECT ST","Massachusetts Ave"," PROSPECT ST & Massachusetts Ave Cambridge, MA"
31464,10,19,2012,"11:40:00","AM","Friday","Auto","Auto","","Western Ave","GREEN ST"," Western Ave & GREEN ST Cambridge, MA"
31662,12,7,2012,"11:40:00","AM","","Auto","Auto","","Second St","Bent St"," Second St & Bent St Cambridge, MA"
31692,12,19,2012,"11:40:00","AM","","Auto","Auto","","Massachusetts Ave","Walden St"," Massachusetts Ave & Walden St Cambridge, MA"
31715,12,19,2012,"11:40:00","AM","","Auto","Parked Vehicle",26,"Porter St","","26 Porter St Cambridge, MA"
30059,12,13,2013,"11:42:00","AM","Friday","Auto","Auto","","Second St","Otis St"," Second St & Otis St Cambridge, MA"
30083,12,19,2013,"11:43:00","AM","Thursday","Auto","Parked Vehicle",128,"OXFORD AVE","","128 OXFORD AVE Cambridge, MA"
30022,12,6,2013,"11:44:00","AM","Friday","Auto","Fixed Object",2532,"Massachusetts Ave","","2532 Massachusetts Ave Cambridge, MA"
23960,3,25,2010,"11:45:00","AM","Thursday","Auto","Parked Vehicle","","FRESH POND PKY",""," FRESH POND PKY &  Cambridge, MA"
24396,6,29,2010,"11:45:00","AM","Tuesday","Auto","Auto",245,"Massachusetts Ave","FRONT ST","245 Massachusetts Ave Cambridge, MA"
24537,7,29,2010,"11:45:00","AM","Thursday","Auto","Auto",42,"Thorndike St","","42 Thorndike St Cambridge, MA"
24657,8,25,2010,"11:45:00","AM","Wednesday","Auto","Auto","","JFK St","MOUNT AUBURN ST"," JFK St & MOUNT AUBURN ST Cambridge, MA"
24827,9,26,2010,"11:45:00","AM","Sunday","Auto","Auto",1868,"Massachusetts Ave","","1868 Massachusetts Ave Cambridge, MA"
24966,10,21,2010,"11:45:00","AM","Thursday","Truck","Truck","","Galileo Galilei Way","Broadway"," Galileo Galilei Way & Broadway Cambridge, MA"
25571,2,12,2011,"11:45:00","AM","Saturday","Auto","Parked Vehicle","","GARDEN ST","Appian Way"," GARDEN ST & Appian Way Cambridge, MA"
25956,5,13,2011,"11:45:00","AM","Friday","Auto","Auto",1613,"Cambridge St","","1613 Cambridge St Cambridge, MA"
25974,5,16,2011,"11:45:00","AM","Monday","Auto","Parked Vehicle","","GLENWOOD AVE","PEARL ST"," GLENWOOD AVE & PEARL ST Cambridge, MA"
26002,5,26,2011,"11:45:00","AM","Thursday","Auto","Parked Vehicle",46,"Porter Sq","","46 Porter Sq Cambridge, MA"
26143,6,25,2011,"11:45:00","AM","Saturday","Auto","Auto",18,"HUNTING ST","","18 HUNTING ST Cambridge, MA"
26397,8,25,2011,"11:45:00","AM","Thursday","Auto","Auto",18,"Brattle St","","18 Brattle St Cambridge, MA"
26473,9,13,2011,"11:45:00","AM","Tuesday","Auto","Auto","","Brattle St","LEXINGTON AVE"," Brattle St & LEXINGTON AVE Cambridge, MA"
26778,11,11,2011,"11:45:00","AM","Friday","Auto","Auto","","MOUNT AUBURN ST","Coolidge Ave"," MOUNT AUBURN ST & Coolidge Ave Cambridge, MA"
28713,2,6,2013,"11:45:00","AM","Wednesday","Auto","Parked Vehicle","","White St","Porter Sq"," White St & Porter Sq Cambridge, MA"
29105,5,10,2013,"11:45:00","AM","Friday","Auto","Parked Vehicle",1001,"Cambridge St","","1001 Cambridge St Cambridge, MA"
29546,8,23,2013,"11:45:00","AM","Friday","Auto","Auto","","Brattle St","MASON ST"," Brattle St & MASON ST Cambridge, MA"
29854,10,29,2013,"11:45:00","AM","Tuesday","Auto","Fixed Object",330,"River St","","330 River St Cambridge, MA"
31309,9,19,2012,"11:45:00","AM","Wednesday","Taxi","Bicycle","","Hampshire St","Norfolk St"," Hampshire St & Norfolk St Cambridge, MA"
31516,11,2,2012,"11:45:00","AM","Friday","Auto","Auto","","MAGAZINE ST","Chestnut St"," MAGAZINE ST & Chestnut St Cambridge, MA"
26504,9,18,2011,"11:46:00","AM","Sunday","Auto","Auto","","Massachusetts Ave","Inman St"," Massachusetts Ave & Inman St Cambridge, MA"
29730,10,4,2013,"11:46:00","AM","Friday","Auto","Auto",266,"Massachusetts Ave","","266 Massachusetts Ave Cambridge, MA"
24963,10,21,2010,"11:47:00","AM","Thursday","Auto","Bicycle","","Massachusetts Ave","Amherst St"," Massachusetts Ave & Amherst St Cambridge, MA"
29845,10,27,2013,"11:47:00","AM","Sunday","Auto","Auto","","Gore St","Third St"," Gore St & Third St Cambridge, MA"
31100,8,4,2012,"11:47:00","AM","Saturday","Auto","Pedestrian","","ELM ST","LINCOLN ST"," ELM ST & LINCOLN ST Cambridge, MA"
29001,4,16,2013,"11:48:00","AM","Tuesday","Auto","Auto",160,"Alewife Brook Pky","","160 Alewife Brook Pky Cambridge, MA"
25597,2,17,2011,"11:49:00","AM","Thursday","Auto","Parked Vehicle",179,"Western Ave","","179 Western Ave Cambridge, MA"
28897,3,20,2013,"11:49:00","AM","Wednesday","Auto","Auto","","Alewife Brook Pky",""," Alewife Brook Pky &  Cambridge, MA"
29465,8,3,2013,"11:49:00","AM","Saturday","Auto","Bicycle","","KIRKLAND ST","OXFORD AVE"," KIRKLAND ST & OXFORD AVE Cambridge, MA"
31413,10,10,2012,"11:49:00","AM","Wednesday","Auto","Pedestrian",425,"Massachusetts Ave","","425 Massachusetts Ave Cambridge, MA"
23781,2,10,2010,"11:50:00","AM","Wednesday","Auto","Auto","","Second St","Charles St"," Second St & Charles St Cambridge, MA"
24116,4,20,2010,"11:50:00","AM","Tuesday","Auto","Auto",35,"White St","","35 White St Cambridge, MA"
24178,5,10,2010,"11:50:00","AM","Monday","Auto","Parked Vehicle",99,"Brattle St","","99 Brattle St Cambridge, MA"
24261,5,27,2010,"11:50:00","AM","Sunday","Taxi","Bicycle","","Massachusetts Ave","EVERETT ST"," Massachusetts Ave & EVERETT ST Cambridge, MA"
24363,6,19,2010,"11:50:00","AM","Saturday","Auto","Auto","","HURON AVE","Appleton St"," HURON AVE & Appleton St Cambridge, MA"
24952,10,19,2010,"11:50:00","AM","Tuesday","Auto","Auto","","Binney St","FULKERSON ST"," Binney St & FULKERSON ST Cambridge, MA"
28861,3,8,2013,"11:50:00","AM","Friday","Auto","Auto","","Vassar St","Amesbury St"," Vassar St & Amesbury St Cambridge, MA"
28875,3,14,2013,"11:50:00","AM","Thursday","Auto","Auto",330,"Western Ave","Putnam Ave","330 Western Ave Cambridge, MA"
28890,3,16,2013,"11:50:00","AM","Saturday","Auto","Auto",240,"Albany St","","240 Albany St Cambridge, MA"
28913,3,21,2013,"11:50:00","AM","Thursday","Auto","Fixed Object",168,"Alewife Brook Pky","","168 Alewife Brook Pky Cambridge, MA"
29775,10,15,2013,"11:50:00","AM","Tuesday","Auto","Auto","","ROSELAND ST","Massachusetts Ave"," ROSELAND ST & Massachusetts Ave Cambridge, MA"
31031,7,19,2012,"11:50:00","AM","Thursday","Auto","Auto","","Third St","Gore St"," Third St & Gore St Cambridge, MA"
31468,10,23,2012,"11:50:00","AM","Tuesday","Auto","Auto","","Broadway","DAVIS ST"," Broadway & DAVIS ST Cambridge, MA"
31580,11,17,2012,"11:50:00","AM","Saturday","Auto","Bicycle",1698,"Massachusetts Ave","","1698 Massachusetts Ave Cambridge, MA"
28994,4,11,2013,"11:51:00","AM","Thursday","Auto","Auto","","Bond St","Concord Ave"," Bond St & Concord Ave Cambridge, MA"
24781,9,17,2010,"11:52:00","AM","Friday","Auto","Auto","","River St","Putnam Ave"," River St & Putnam Ave Cambridge, MA"
26258,7,25,2011,"11:52:00","AM","Monday","Auto","Auto",1611,"Cambridge St","","1611 Cambridge St Cambridge, MA"
30895,6,1,2012,"11:52:00","AM","Friday","Auto","Parked Vehicle",27,"Newtowne Ct","","27 Newtowne Ct Cambridge, MA"
26153,6,27,2011,"11:53:00","AM","Monday","Truck","Bicycle","","Massachusetts Ave","ESSEX ST"," Massachusetts Ave & ESSEX ST Cambridge, MA"
26618,10,13,2011,"11:53:00","AM","Thursday","Truck","Auto","","River St","PLEASANT ST"," River St & PLEASANT ST Cambridge, MA"
31105,8,6,2012,"11:53:00","AM","Monday","Auto","Parked Vehicle",112,"Berkshire St","","112 Berkshire St Cambridge, MA"
24627,8,17,2010,"11:54:00","AM","Tuesday","Auto","Auto","","PLEASANT ST","GREEN ST"," PLEASANT ST & GREEN ST Cambridge, MA"
26576,10,4,2011,"11:54:00","AM","Tuesday","Auto","Auto",89,"ELM ST","","89 ELM ST Cambridge, MA"
24265,5,28,2010,"11:55:00","AM","Monday","Auto","Fixed Object","","Binney St","Third St"," Binney St & Third St Cambridge, MA"
26120,6,21,2011,"11:55:00","AM","Tuesday","Auto","Parked Vehicle",151,"Columbia St","","151 Columbia St Cambridge, MA"
26521,9,21,2011,"11:55:00","AM","Wednesday","Auto","Auto","","Broadway","Norfolk St"," Broadway & Norfolk St Cambridge, MA"
26526,9,22,2011,"11:55:00","AM","Thursday","Auto","Truck","","Concord Ave","MOULTON ST"," Concord Ave & MOULTON ST Cambridge, MA"
29169,5,22,2013,"11:55:00","AM","Wednesday","Auto","Pedestrian","","PLEASANT ST","Chestnut St"," PLEASANT ST & Chestnut St Cambridge, MA"
29888,11,5,2013,"11:55:00","AM","Tuesday","Auto","Bicycle","","Massachusetts Ave","Vassar St"," Massachusetts Ave & Vassar St Cambridge, MA"
29990,11,26,2013,"11:55:00","AM","Tuesday","Auto","Pedestrian","","PROSPECT ST","Hampshire St"," PROSPECT ST & Hampshire St Cambridge, MA"
31399,10,9,2012,"11:55:00","AM","Tuesday","Auto","Auto",409,"GREEN ST","","409 GREEN ST Cambridge, MA"
29067,5,2,2013,"11:56:00","AM","Thursday","Auto","Auto","","GREEN ST","PLEASANT ST"," GREEN ST & PLEASANT ST Cambridge, MA"
29858,10,29,2013,"11:56:00","AM","Tuesday","Auto","Fixed Object",563,"Franklin St","","563 Franklin St Cambridge, MA"
28623,1,17,2013,"11:57:00","AM","Thursday","School Bus","Pedestrian",119,"Windsor St","","119 Windsor St Cambridge, MA"
30847,6,1,2012,"11:57:00","AM","Friday","Auto","Auto","","Putnam Ave","Western Ave"," Putnam Ave & Western Ave Cambridge, MA"
28806,2,26,2013,"11:58:00","AM","Tuesday","Auto","Auto","","Massachusetts Ave","PROSPECT ST"," Massachusetts Ave & PROSPECT ST Cambridge, MA"
25350,1,14,2011,"11:59:00","AM","Friday","Auto","Parked Vehicle",41,"Church St","","41 Church St Cambridge, MA"
23644,1,2,2010,"12:00:00","AM","Saturday","Auto","Parked Vehicle",91,"SHERMAN ST","","91 SHERMAN ST Cambridge, MA"
23645,1,3,2010,"12:00:00","AM","Sunday","Auto","Auto",10,"Clinton St","","10 Clinton St Cambridge, MA"
23657,1,7,2010,"12:00:00","AM","Thursday","Auto","Parked Vehicle",40,"GRANITE ST","","40 GRANITE ST Cambridge, MA"
23684,1,12,2010,"12:00:00","AM","Saturday","Auto","Parked Vehicle",24,"Walker St","","24 Walker St Cambridge, MA"
23690,1,14,2010,"12:00:00","AM","Thursday","Auto","Parked Vehicle",1,"Bennett St","","1 Bennett St Cambridge, MA"
23695,1,15,2010,"12:00:00","AM","Friday","Auto","Parked Vehicle",3,"Cogswell Ave","","3 Cogswell Ave Cambridge, MA"
23698,1,17,2010,"12:00:00","AM","Sunday","Auto","Auto","","MAGAZINE ST","Upton St"," MAGAZINE ST & Upton St Cambridge, MA"
23707,1,19,2010,"12:00:00","AM","Tuesday","Auto","Parked Vehicle","","MERCER CIR","Sparks St"," MERCER CIR & Sparks St Cambridge, MA"
23713,1,13,2010,"12:00:00","AM","Wednesday","Auto","Parked Vehicle",147,"Richdale Ave","","147 Richdale Ave Cambridge, MA"
23733,1,16,2010,"12:00:00","AM","Saturday","Auto","Parked Vehicle",175,"HOLWORTHY ST","","175 HOLWORTHY ST Cambridge, MA"
23741,1,29,2010,"12:00:00","AM","Friday","Auto","Auto",1,"Broadway","","1 Broadway Cambridge, MA"
23787,2,11,2010,"12:00:00","AM","Thursday","Auto","Parked Vehicle",1572,"Massachusetts Ave","","1572 Massachusetts Ave Cambridge, MA"
23798,2,14,2010,"12:00:00","AM","Sunday","Auto","Auto",48,"STEARNS ST","","48 STEARNS ST Cambridge, MA"
23814,2,16,2010,"12:00:00","AM","Tuesday","Auto","Fixed Object","","MOUNT AUBURN ST",""," MOUNT AUBURN ST &  Cambridge, MA"
23833,2,20,2010,"12:00:00","AM","Unknown","Auto","Parked Vehicle",700,"HURON AVE","","700 HURON AVE Cambridge, MA"
23865,3,2,2010,"12:00:00","AM","Tuesday","Auto","Auto","","Cambridge St","QUINCY ST"," Cambridge St & QUINCY ST Cambridge, MA"
23885,3,6,2010,"12:00:00","AM","Saturday","Auto","Fixed Object",2498,"Massachusetts Ave","","2498 Massachusetts Ave Cambridge, MA"
23889,3,7,2010,"12:00:00","AM","Sunday","Auto","Parked Vehicle","","Berkshire St",""," Berkshire St &  Cambridge, MA"
23928,1,30,2010,"12:00:00","AM","Saturday","Auto","Parked Vehicle",26,"Alpine St","","26 Alpine St Cambridge, MA"
23956,3,26,2010,"12:00:00","AM","Monday","Auto","Parked Vehicle","","HUDSON ST","Wright St"," HUDSON ST & Wright St Cambridge, MA"
23976,3,28,2010,"12:00:00","AM","Sunday","Auto","Parked Vehicle",16,"Tremont St","","16 Tremont St Cambridge, MA"
24003,4,4,2010,"12:00:00","AM","Sunday","Auto","Parked Vehicle","","MALCOLM RD","LAKEVIEW AVE"," MALCOLM RD & LAKEVIEW AVE Cambridge, MA"
24054,4,6,2010,"12:00:00","AM","Tuesday","Auto","Parked Vehicle",94,"Brattle St","","94 Brattle St Cambridge, MA"
24072,4,19,2010,"12:00:00","AM","Monday","Auto","Parked Vehicle",80,"H","AMMOND ST",""
24102,4,24,2010,"12:00:00","AM","Saturday","Auto","Parked Vehicle",14,"Roosevelt Towers","","14 Roosevelt Towers Cambridge, MA"
24125,4,28,2010,"12:00:00","AM","Wednesday","Auto","Parked Vehicle",1,"White St","","1 White St Cambridge, MA"
24153,5,5,2010,"12:00:00","AM","Wednesday","Auto","Parked Vehicle",401,"Cambridge St","","401 Cambridge St Cambridge, MA"
24155,5,6,2010,"12:00:00","AM","Thursday","Auto","Parked Vehicle",32,"KINNAIRD ST","","32 KINNAIRD ST Cambridge, MA"
24259,5,24,2010,"12:00:00","AM","Thursday","Auto","Parked Vehicle","","Walden St","SAVILLE ST"," Walden St & SAVILLE ST Cambridge, MA"
24306,6,3,2010,"12:00:00","AM","Thursday","Auto","Auto",36,"Washburn Ave","","36 Washburn Ave Cambridge, MA"
24324,6,10,2010,"12:00:00","AM","Thursday","Auto","Auto",8,"DOUGLASS ST","","8 DOUGLASS ST Cambridge, MA"
24340,6,14,2010,"12:00:00","AM","Monday","Auto","Parked Vehicle",32,"Creighton St","","32 Creighton St Cambridge, MA"
24358,6,18,2010,"12:00:00","AM","Friday","Auto","Auto",89,"Clifton St","","89 Clifton St Cambridge, MA"
24370,6,18,2010,"12:00:00","AM","Friday","Auto","Parked Vehicle",89,"Clifton St","","89 Clifton St Cambridge, MA"
24373,6,22,2010,"12:00:00","AM","Tuesday","Auto","Parked Vehicle",152,"Rindge Ave","","152 Rindge Ave Cambridge, MA"
24416,7,4,2010,"12:00:00","AM","","Auto","Auto",92,"SCIARAPPA ST","","92 SCIARAPPA ST Cambridge, MA"
24446,7,8,2010,"12:00:00","AM","Thursday","Auto","Parked Vehicle","","Bishop Allen Dr","Columbia St"," Bishop Allen Dr & Columbia St Cambridge, MA"
24448,7,8,2010,"12:00:00","AM","","Auto","Parked Vehicle","","Berkshire St",""," Berkshire St &  Cambridge, MA"
24449,7,8,2010,"12:00:00","AM","","Auto","Parked Vehicle",23,"Rice St","","23 Rice St Cambridge, MA"
24451,7,9,2010,"12:00:00","AM","","Auto","Parked Vehicle",3,"GRANT ST","","3 GRANT ST Cambridge, MA"
24454,7,12,2010,"12:00:00","AM","","Auto","Parked Vehicle",7,"Ware St","","7 Ware St Cambridge, MA"
24468,7,15,2010,"12:00:00","AM","","Auto","Parked Vehicle",77,"Putnam Ave","","77 Putnam Ave Cambridge, MA"
24491,7,17,2010,"12:00:00","AM","Saturday","Auto","Auto","","PROSPECT ST",""," PROSPECT ST &  Cambridge, MA"
24526,7,21,2010,"12:00:00","AM","Wednesday","Auto","Parked Vehicle",28,"H","AMMOND ST",""
24556,7,7,2010,"12:00:00","AM","Monday","Auto","Parked Vehicle",3,"Concord Ave","","3 Concord Ave Cambridge, MA"
24581,8,8,2010,"12:00:00","AM","Sunday","Auto","Parked Vehicle",11,"Bellis Cir","","11 Bellis Cir Cambridge, MA"
24641,8,22,2010,"12:00:00","AM","Sunday","Auto","Auto","","Windsor St","HARVARD ST"," Windsor St & HARVARD ST Cambridge, MA"
24709,8,23,2010,"12:00:00","AM","Monday","Moped","Parked Vehicle",3,"Ames St","","3 Ames St Cambridge, MA"
24710,8,25,2010,"12:00:00","AM","Monday","Auto","Parked Vehicle","","FIFTH ST","Gore St"," FIFTH ST & Gore St Cambridge, MA"
24721,8,27,2010,"12:00:00","AM","Thursday","Auto","Parked Vehicle",35,"Willard St","","35 Willard St Cambridge, MA"
24760,9,14,2010,"12:00:00","AM","Tuesday","Auto","Truck",90,"ELLERY ST","","90 ELLERY ST Cambridge, MA"
24773,9,16,2010,"12:00:00","AM","Thursday","Auto","Parked Vehicle","","Alewife Brook Pky",""," Alewife Brook Pky &  Cambridge, MA"
24779,9,16,2010,"12:00:00","AM","Thursday","Auto","Parked Vehicle","","Walden St","Concord Ave"," Walden St & Concord Ave Cambridge, MA"
24815,9,17,2010,"12:00:00","AM","Friday","Auto","Parked Vehicle",264,"Putnam Ave","","264 Putnam Ave Cambridge, MA"
24844,9,27,2010,"12:00:00","AM","Monday","Auto","Parked Vehicle",97,"SCHOOL ST","","97 SCHOOL ST Cambridge, MA"
24864,10,3,2010,"12:00:00","AM","Saturday","Auto","Parked Vehicle",269,"Putnam Ave","","269 Putnam Ave Cambridge, MA"
24890,10,6,2010,"12:00:00","AM","Wednesday","Auto","Parked Vehicle",100,"Cambridgeside Pl","","100 Cambridgeside Pl Cambridge, MA"
24896,10,7,2010,"12:00:00","AM","Thursday","Auto","Parked Vehicle",17,"Tudor St","Sidney St","17 Tudor St Cambridge, MA"
24983,10,26,2010,"12:00:00","AM","Tuesday","Bus (Other)","Auto","","HIGHLAND AVE","Cambridge St"," HIGHLAND AVE & Cambridge St Cambridge, MA"
24987,10,25,2010,"12:00:00","AM","Monday","Auto","Parked Vehicle","","STANDISH ST","HURON AVE"," STANDISH ST & HURON AVE Cambridge, MA"
24988,10,8,2010,"12:00:00","AM","Friday","Auto","Parked Vehicle",222,"Broadway","","222 Broadway Cambridge, MA"
25039,10,19,2010,"12:00:00","AM","Sunday","Auto","Parked Vehicle","","Amherst St",""," Amherst St &  Cambridge, MA"
25088,11,20,2010,"12:00:00","AM","Saturday","Auto","Parked Vehicle",174,"Alewife Brook Pky","","174 Alewife Brook Pky Cambridge, MA"
25120,11,24,2010,"12:00:00","AM","Wednesday","Auto","Parked Vehicle","","Vassal Ln","RESERVOIR ST"," Vassal Ln & RESERVOIR ST Cambridge, MA"
25130,11,30,2010,"12:00:00","AM","Tuesday","Auto","Parked Vehicle",24,"GARDEN ST","","24 GARDEN ST Cambridge, MA"
25169,12,7,2010,"12:00:00","AM","Tuesday","Auto","Auto",67,"Porter Rd","","67 Porter Rd Cambridge, MA"
25172,12,1,2010,"12:00:00","AM","Wednesday","Auto","Parked Vehicle","","Columbia St",""," Columbia St &  Cambridge, MA"
25194,12,14,2010,"12:00:00","AM","Tuesday","Auto","Parked Vehicle",100,"Hampshire St","","100 Hampshire St Cambridge, MA"
25195,12,14,2010,"12:00:00","AM","Tuesday","Auto","Parked Vehicle",329,"Broadway","","329 Broadway Cambridge, MA"
25291,1,4,2011,"12:00:00","AM","Tuesday","Auto","Parked Vehicle","","LINCOLN ST","ELM ST"," LINCOLN ST & ELM ST Cambridge, MA"
25306,1,8,2011,"12:00:00","AM","Saturday","Auto","Fixed Object","","Columbia St","LINCOLN ST"," Columbia St & LINCOLN ST Cambridge, MA"
25340,1,15,2011,"12:00:00","AM","Saturday","Auto","Parked Vehicle",6,"Clary St","","6 Clary St Cambridge, MA"
25341,1,16,2011,"12:00:00","AM","Sunday","Auto","Parked Vehicle","6 2","Richdale Ave","","6 2 Richdale Ave Cambridge, MA"
25368,1,18,2011,"12:00:00","AM","Tuesday","Auto","Parked Vehicle",413,"Windsor St","","413 Windsor St Cambridge, MA"
25369,1,19,2011,"12:00:00","AM","Wednesday","Truck","Parked Vehicle",10,"Agassiz St","","10 Agassiz St Cambridge, MA"
25374,1,17,2011,"12:00:00","AM","Monday","Auto","Parked Vehicle",29,"IRVING ST","Ash St","29 IRVING ST Cambridge, MA"
25388,1,23,2011,"12:00:00","AM","","Auto","Parked Vehicle",134,"Gore St","","134 Gore St Cambridge, MA"
25395,1,24,2011,"12:00:00","AM","Monday","Auto","Parked Vehicle",125,"Sixth St","","125 Sixth St Cambridge, MA"
25396,1,23,2011,"12:00:00","AM","Sunday","Auto","Parked Vehicle",49,"White St","","49 White St Cambridge, MA"
25407,1,24,2011,"12:00:00","AM","Monday","Auto","Auto",165,"Putnam Ave","","165 Putnam Ave Cambridge, MA"
25408,1,25,2011,"12:00:00","AM","Tuesday","Auto","Parked Vehicle",116,"KINNAIRD ST","","116 KINNAIRD ST Cambridge, MA"
25421,1,28,2011,"12:00:00","AM","","Auto","Parked Vehicle",157,"Sixth St","","157 Sixth St Cambridge, MA"
25442,12,1,2011,"12:00:00","AM","Tuesday","Auto","Parked Vehicle",21,"SURREY ST","","21 SURREY ST Cambridge, MA"
25455,2,2,2011,"12:00:00","AM","Wednesday","Auto","Parked Vehicle",4,"Tremont St","","4 Tremont St Cambridge, MA"
25473,2,1,2011,"12:00:00","AM","Tuesday","Auto","Parked Vehicle","75A","Bolton St","","75A Bolton St Cambridge, MA"
25478,2,4,2011,"12:00:00","AM","Friday","Auto","Parked Vehicle",28,"PRENTISS ST","","28 PRENTISS ST Cambridge, MA"
25506,2,6,2011,"12:00:00","AM","Sunday","Auto","Parked Vehicle",7,"FOREST ST","","7 FOREST ST Cambridge, MA"
