"Month","Day","Year","Location","Object_1","Object_2","Events"
2,21,2010," Callender St & Magee St Cambridge, MA","Auto","Fixed Object",""
2,19,2010,"124 OXFORD ST Cambridge, MA","Auto","Fixed Object","Snow"
2,19,2010,"124 OXFORD ST Cambridge, MA","Auto","Fixed Object","Snow"
2,19,2010," HURON AVE & FAYERWEATHER ST Cambridge, MA","Auto","Auto","Snow"
2,19,2010," HURON AVE & FAYERWEATHER ST Cambridge, MA","Auto","Auto","Snow"
2,20,2010,"2002 Massachusetts Ave Cambridge, MA","Auto","Auto",""
2,20,2010,"2002 Massachusetts Ave Cambridge, MA","Auto","Auto",""
2,19,2010," Hampshire St & PROSPECT ST Cambridge, MA","Auto","Bicycle","Snow"
2,19,2010," Hampshire St & PROSPECT ST Cambridge, MA","Auto","Bicycle","Snow"
2,20,2010,"282 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
2,20,2010,"282 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
2,20,2010," Massachusetts Ave & DAY ST Cambridge, MA","Auto","Miscellaneous",""
2,20,2010," Massachusetts Ave & DAY ST Cambridge, MA","Auto","Miscellaneous",""
2,19,2010," Aberdeen Way & HURON AVE Cambridge, MA","Auto","Auto","Snow"
2,19,2010," Aberdeen Way & HURON AVE Cambridge, MA","Auto","Auto","Snow"
2,20,2010,"700 HURON AVE Cambridge, MA","Auto","Miscellaneous",""
2,20,2010,"700 HURON AVE Cambridge, MA","Auto","Miscellaneous",""
2,20,2010," Peabody St & Massachusetts Ave Cambridge, MA","Auto","Auto",""
2,20,2010," Peabody St & Massachusetts Ave Cambridge, MA","Auto","Auto",""
2,22,2010," Massachusetts Ave & Porter St Cambridge, MA","Auto","Fixed Object",""
2,22,2010," Massachusetts Ave & Porter St Cambridge, MA","Auto","Fixed Object",""
2,22,2010,"18 Beech St Cambridge, MA","Auto","Auto",""
2,22,2010,"18 Beech St Cambridge, MA","Auto","Auto",""
2,22,2010," PRESCOTT ST & HARVARD ST Cambridge, MA","Auto","Pedestrian",""
2,22,2010," PRESCOTT ST & HARVARD ST Cambridge, MA","Auto","Pedestrian",""
2,21,2010,"799 Concord Ave Cambridge, MA","Auto","Auto",""
2,21,2010,"799 Concord Ave Cambridge, MA","Auto","Auto",""
2,22,2010,"95 DUDLEY ST Cambridge, MA","Auto","Taxi",""
2,22,2010,"95 DUDLEY ST Cambridge, MA","Auto","Taxi",""
2,22,2010," Cambridge St & FIRST ST Cambridge, MA","Auto","Parked Vehicle",""
2,22,2010," Cambridge St & FIRST ST Cambridge, MA","Auto","Parked Vehicle",""
2,23,2010," Broadway & ELLERY ST Cambridge, MA","Auto","Auto","Rain"
2,23,2010," Broadway & ELLERY ST Cambridge, MA","Auto","Auto","Rain"
2,20,2010,"700 HURON AVE Cambridge, MA","Auto","Parked Vehicle",""
2,20,2010,"700 HURON AVE Cambridge, MA","Auto","Parked Vehicle",""
2,22,2010,"777 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
2,22,2010,"777 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle",""
2,23,2010,"10 GARFIELD ST Cambridge, MA","Auto","Auto","Rain"
2,23,2010,"10 GARFIELD ST Cambridge, MA","Auto","Auto","Rain"
2,24,2010,"975 Massachusetts Ave Cambridge, MA","Truck","Parked Vehicle","Fog-Rain"
2,24,2010,"975 Massachusetts Ave Cambridge, MA","Truck","Parked Vehicle","Fog-Rain"
2,24,2010," Bigelow St & Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
2,24,2010," Bigelow St & Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
2,24,2010,"451 GREEN ST Cambridge, MA","Auto","Miscellaneous","Fog-Rain"
2,24,2010,"451 GREEN ST Cambridge, MA","Auto","Miscellaneous","Fog-Rain"
2,24,2010,"64 Mount Vernon St Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
2,24,2010,"64 Mount Vernon St Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
2,24,2010,"24 Newtowne Ct Cambridge, MA","Truck","Fixed Object","Fog-Rain"
2,24,2010,"24 Newtowne Ct Cambridge, MA","Truck","Fixed Object","Fog-Rain"
2,24,2010," MOUNT AUBURN ST & Willard St Cambridge, MA","Auto","Fixed Object","Fog-Rain"
2,24,2010," MOUNT AUBURN ST & Willard St Cambridge, MA","Auto","Fixed Object","Fog-Rain"
2,24,2010,"277 LAKEVIEW AVE Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
2,24,2010,"277 LAKEVIEW AVE Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
2,25,2010," Blake St &  Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
2,25,2010," Blake St &  Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
2,25,2010," Peabody St & Massachusetts Ave Cambridge, MA","Auto","Auto","Fog-Rain"
2,25,2010," Peabody St & Massachusetts Ave Cambridge, MA","Auto","Auto","Fog-Rain"
2,26,2010," Massachusetts Ave &  Cambridge, MA","Auto","Auto","Rain-Snow"
2,26,2010," Massachusetts Ave &  Cambridge, MA","Auto","Auto","Rain-Snow"
2,26,2010," Cambridge St & SPRINGFIELD ST Cambridge, MA","Auto","Auto","Rain-Snow"
2,26,2010," Cambridge St & SPRINGFIELD ST Cambridge, MA","Auto","Auto","Rain-Snow"
2,26,2010," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Auto","Rain-Snow"
2,26,2010," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Auto","Rain-Snow"
2,26,2010,"534 Franklin St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,26,2010,"534 Franklin St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,26,2010," Binney St & Third St Cambridge, MA","Auto","Bicycle","Rain-Snow"
2,26,2010," Binney St & Third St Cambridge, MA","Auto","Bicycle","Rain-Snow"
2,26,2010," QUINCY ST & Cambridge St Cambridge, MA","Auto","Auto","Rain-Snow"
2,26,2010," QUINCY ST & Cambridge St Cambridge, MA","Auto","Auto","Rain-Snow"
2,26,2010,"116 Cherry St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,26,2010,"116 Cherry St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,27,2010,"119 FIRST ST Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,27,2010,"119 FIRST ST Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,27,2010,"125 Brattle St Cambridge, MA","Auto","Auto","Rain-Snow"
2,27,2010,"125 Brattle St Cambridge, MA","Auto","Auto","Rain-Snow"
2,27,2010,"364 Rindge Ave Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,27,2010,"364 Rindge Ave Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
2,28,2010," Massachusetts Ave & Upland Rd Cambridge, MA","Auto","Moped","Snow"
2,28,2010," Massachusetts Ave & Upland Rd Cambridge, MA","Auto","Moped","Snow"
2,28,2010," Massachusetts Ave & Cameron Ave Cambridge, MA","Auto","Auto","Snow"
2,28,2010," Massachusetts Ave & Cameron Ave Cambridge, MA","Auto","Auto","Snow"
3,1,2010," Binney St & Third St Cambridge, MA","Auto","Auto","Rain-Snow"
3,1,2010," Binney St & Third St Cambridge, MA","Auto","Auto","Rain-Snow"
3,1,2010," Sixth St & Bent St Cambridge, MA","Auto","Auto","Rain-Snow"
3,1,2010," Sixth St & Bent St Cambridge, MA","Auto","Auto","Rain-Snow"
2,27,2010," Third St & SPRING ST Cambridge, MA","Auto","Auto","Rain-Snow"
2,27,2010," Third St & SPRING ST Cambridge, MA","Auto","Auto","Rain-Snow"
3,1,2010," Upland Rd & Richdale Ave Cambridge, MA","Auto","Auto","Rain-Snow"
3,1,2010," Upland Rd & Richdale Ave Cambridge, MA","Auto","Auto","Rain-Snow"
3,1,2010,"AME AVE","Auto","Truck","Rain-Snow"
3,1,2010,"AME AVE","Auto","Truck","Rain-Snow"
2,27,2010," JFK St & Winthrop St Cambridge, MA","Auto","Bus (Other)","Rain-Snow"
2,27,2010," JFK St & Winthrop St Cambridge, MA","Auto","Bus (Other)","Rain-Snow"
3,2,2010," GARDEN ST &  Cambridge, MA","Auto","Parked Vehicle",""
3,2,2010," GARDEN ST &  Cambridge, MA","Auto","Parked Vehicle",""
2,26,2010," Cambridge St & Sixth St Cambridge, MA","Auto","Auto","Rain-Snow"
2,26,2010," Cambridge St & Sixth St Cambridge, MA","Auto","Auto","Rain-Snow"
3,2,2010," Cambridge St & QUINCY ST Cambridge, MA","Auto","Auto",""
3,2,2010," Cambridge St & QUINCY ST Cambridge, MA","Auto","Auto",""
3,1,2010," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Fixed Object","Rain-Snow"
3,1,2010," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Fixed Object","Rain-Snow"
3,1,2010," Mount Vernon St &  Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
3,1,2010," Mount Vernon St &  Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
3,3,2010," DAVIS ST &  Cambridge, MA","Auto","Fixed Object","Rain-Snow"
3,3,2010," DAVIS ST &  Cambridge, MA","Auto","Fixed Object","Rain-Snow"
3,3,2010,"187 Hampshire St Cambridge, MA","Auto","Bicycle","Rain-Snow"
3,3,2010,"187 Hampshire St Cambridge, MA","Auto","Bicycle","Rain-Snow"
3,3,2010," Western Ave & GREEN ST Cambridge, MA","Auto","Pedestrian","Rain-Snow"
3,3,2010," Western Ave & GREEN ST Cambridge, MA","Auto","Pedestrian","Rain-Snow"
3,3,2010," Brattle St & JFK St Cambridge, MA","MBTA Bus","Bicycle","Rain-Snow"
3,3,2010," Brattle St & JFK St Cambridge, MA","MBTA Bus","Bicycle","Rain-Snow"
3,3,2010," PLEASANT ST &  Cambridge, MA","Auto","Pedestrian","Rain-Snow"
3,3,2010," PLEASANT ST &  Cambridge, MA","Auto","Pedestrian","Rain-Snow"
3,4,2010,"2 GARDEN ST Cambridge, MA","Truck","Parked Vehicle","Rain-Snow"
3,4,2010,"2 GARDEN ST Cambridge, MA","Truck","Parked Vehicle","Rain-Snow"
3,4,2010,"1310 Cambridge St Cambridge, MA","Auto","Bicycle","Rain-Snow"
3,4,2010,"1310 Cambridge St Cambridge, MA","Auto","Bicycle","Rain-Snow"
3,5,2010," Galileo Galilei Way & Broadway Cambridge, MA","Auto","Fixed Object","Snow"
3,5,2010," Galileo Galilei Way & Broadway Cambridge, MA","Auto","Fixed Object","Snow"
3,3,2010," Vassal Ln &  Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
3,3,2010," Vassal Ln &  Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
3,3,2010," Binney St & FIRST ST Cambridge, MA","Auto","Auto","Rain-Snow"
3,3,2010," Binney St & FIRST ST Cambridge, MA","Auto","Auto","Rain-Snow"
3,4,2010,"699 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Rain-Snow"
3,4,2010,"699 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Rain-Snow"
3,5,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Auto","Snow"
3,5,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Auto","Snow"
3,4,2010,"Webster Ave","Auto","Pedestrian","Rain-Snow"
3,4,2010,"Webster Ave","Auto","Pedestrian","Rain-Snow"
3,5,2010," Massachusetts Ave & Windsor St Cambridge, MA","Moped","Auto","Snow"
3,5,2010," Massachusetts Ave & Windsor St Cambridge, MA","Moped","Auto","Snow"
3,5,2010," Webster Ave & ELM ST Cambridge, MA","Auto","Auto","Snow"
3,5,2010," Webster Ave & ELM ST Cambridge, MA","Auto","Auto","Snow"
3,5,2010,"567 Massachusetts Ave Cambridge, MA","Taxi","MBTA Bus","Snow"
3,5,2010,"567 Massachusetts Ave Cambridge, MA","Taxi","MBTA Bus","Snow"
3,5,2010," Massachusetts Ave & Cedar St Cambridge, MA","Auto","Auto","Snow"
3,5,2010," Massachusetts Ave & Cedar St Cambridge, MA","Auto","Auto","Snow"
3,6,2010,"2498 Massachusetts Ave Cambridge, MA","Auto","Fixed Object",""
3,6,2010,"2498 Massachusetts Ave Cambridge, MA","Auto","Fixed Object",""
3,6,2010,"1010 Massachusetts Ave Cambridge, MA","Auto","Auto",""
3,6,2010,"1010 Massachusetts Ave Cambridge, MA","Auto","Auto",""
3,6,2010,"1105 Massachusetts Ave Cambridge, MA","Taxi","Auto",""
3,6,2010,"1105 Massachusetts Ave Cambridge, MA","Taxi","Auto",""
3,6,2010,"10 Chestnut St Cambridge, MA","Auto","Parked Vehicle",""
3,6,2010,"10 Chestnut St Cambridge, MA","Auto","Parked Vehicle",""
3,7,2010," Berkshire St &  Cambridge, MA","Auto","Parked Vehicle",""
3,7,2010," Berkshire St &  Cambridge, MA","Auto","Parked Vehicle",""
3,7,2010,"91 Sidney St Cambridge, MA","Taxi","Pedestrian",""
3,7,2010,"91 Sidney St Cambridge, MA","Taxi","Pedestrian",""
3,4,2010,"55 Broadway Cambridge, MA","Auto","Auto","Rain-Snow"
3,4,2010,"55 Broadway Cambridge, MA","Auto","Auto","Rain-Snow"
3,8,2010," Broadway & PROSPECT ST Cambridge, MA","Auto","Pedestrian",""
3,8,2010," Broadway & PROSPECT ST Cambridge, MA","Auto","Pedestrian",""
3,8,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Bicycle",""
3,8,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Bicycle",""
2,26,2010," Cambridge St & Sixth St Cambridge, MA","Auto","Auto","Rain-Snow"
2,26,2010," Cambridge St & Sixth St Cambridge, MA","Auto","Auto","Rain-Snow"
3,9,2010,"195 Hampshire St Cambridge, MA","Auto","Auto",""
3,9,2010,"195 Hampshire St Cambridge, MA","Auto","Auto",""
3,9,2010,"725 Concord Ave Cambridge, MA","Auto","Auto",""
3,9,2010,"725 Concord Ave Cambridge, MA","Auto","Auto",""
3,10,2010,"842 Massachusetts Ave Cambridge, MA","Motorcycle","Auto",""
3,10,2010,"842 Massachusetts Ave Cambridge, MA","Motorcycle","Auto",""
3,10,2010,"625 Concord Ave Cambridge, MA","Auto","Auto",""
3,10,2010,"625 Concord Ave Cambridge, MA","Auto","Auto",""
3,10,2010," Vassar St & MAIN ST Cambridge, MA","Truck","Auto",""
3,10,2010," Vassar St & MAIN ST Cambridge, MA","Truck","Auto",""
3,11,2010,"197 Vassal Ln Cambridge, MA","Auto","Parked Vehicle","Rain"
3,11,2010,"197 Vassal Ln Cambridge, MA","Auto","Parked Vehicle","Rain"
3,11,2010,"1819 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
3,11,2010,"1819 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
3,10,2010,"2383 Massachusetts Ave Cambridge, MA","Auto","Fixed Object",""
3,10,2010,"2383 Massachusetts Ave Cambridge, MA","Auto","Fixed Object",""
3,14,2010,"","Auto","Parked Vehicle","Rain"
3,14,2010,"","Auto","Parked Vehicle","Rain"
3,12,2010,"5 Chauncy St Cambridge, MA","Auto","Pedestrian",""
3,12,2010,"5 Chauncy St Cambridge, MA","Auto","Pedestrian",""
3,13,2010," Massachusetts Ave & Albany St Cambridge, MA","Bus (Other)","Pedestrian","Rain"
3,13,2010," Massachusetts Ave & Albany St Cambridge, MA","Bus (Other)","Pedestrian","Rain"
3,14,2010," Cambridge St & Third St Cambridge, MA","Auto","Auto","Rain"
3,14,2010," Cambridge St & Third St Cambridge, MA","Auto","Auto","Rain"
3,14,2010," Bishop Allen Dr & PROSPECT ST Cambridge, MA","Auto","Pedestrian","Rain"
3,14,2010," Bishop Allen Dr & PROSPECT ST Cambridge, MA","Auto","Pedestrian","Rain"
3,4,2010," Windsor St & Cambridge St Cambridge, MA","Auto","Auto","Rain-Snow"
3,4,2010," Windsor St & Cambridge St Cambridge, MA","Auto","Auto","Rain-Snow"
3,11,2010,"730 MEMORIAL DR Cambridge, MA","Auto","Auto","Rain"
3,11,2010,"730 MEMORIAL DR Cambridge, MA","Auto","Auto","Rain"
3,15,2010," Franklin St & PEARL ST Cambridge, MA","Auto","Auto","Rain"
3,15,2010," Franklin St & PEARL ST Cambridge, MA","Auto","Auto","Rain"
3,15,2010," Cardinal Medeiros Ave & Binney St Cambridge, MA","School Bus","Pedestrian","Rain"
3,15,2010," Cardinal Medeiros Ave & Binney St Cambridge, MA","School Bus","Pedestrian","Rain"
3,15,2010," Willard St & MOUNT AUBURN ST Cambridge, MA","Auto","Fixed Object","Rain"
3,15,2010," Willard St & MOUNT AUBURN ST Cambridge, MA","Auto","Fixed Object","Rain"
3,15,2010,"66 SPRING ST Cambridge, MA","Auto","Parked Vehicle","Rain"
3,15,2010,"66 SPRING ST Cambridge, MA","Auto","Parked Vehicle","Rain"
3,15,2010," SURREY ST & Putnam Ave Cambridge, MA","Auto","Auto","Rain"
3,15,2010," SURREY ST & Putnam Ave Cambridge, MA","Auto","Auto","Rain"
3,15,2010,"ONE Broadway Cambridge, MA","Moped","","Rain"
3,15,2010,"ONE Broadway Cambridge, MA","Moped","","Rain"
3,13,2010," Hampshire St & PROSPECT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
3,13,2010," Hampshire St & PROSPECT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
3,16,2010,"1 Hampshire St Cambridge, MA","Auto","Bicycle",""
3,16,2010,"1 Hampshire St Cambridge, MA","Auto","Bicycle",""
3,16,2010," Cambridge St & Windsor St Cambridge, MA","Auto","Auto",""
3,16,2010," Cambridge St & Windsor St Cambridge, MA","Auto","Auto",""
3,15,2010,"75 GARFIELD ST Cambridge, MA","Auto","Parked Vehicle","Rain"
3,15,2010,"75 GARFIELD ST Cambridge, MA","Auto","Parked Vehicle","Rain"
3,14,2010," MOUNT AUBURN ST & JFK St Cambridge, MA","Auto","Pedestrian","Rain"
3,14,2010," MOUNT AUBURN ST & JFK St Cambridge, MA","Auto","Pedestrian","Rain"
3,15,2010,"20 MOONEY ST Cambridge, MA","Auto","Auto","Rain"
3,15,2010,"20 MOONEY ST Cambridge, MA","Auto","Auto","Rain"
3,16,2010,"238 Columbia St Cambridge, MA","Auto","Parked Vehicle",""
3,16,2010,"238 Columbia St Cambridge, MA","Auto","Parked Vehicle",""
3,17,2010," MOUNT AUBURN ST & Willard St Cambridge, MA","Auto","Fixed Object",""
3,17,2010," MOUNT AUBURN ST & Willard St Cambridge, MA","Auto","Fixed Object",""
3,17,2010," New St &  Cambridge, MA","Auto","Fixed Object",""
3,17,2010," New St &  Cambridge, MA","Auto","Fixed Object",""
3,18,2010,"49 ROSELAND ST Cambridge, MA","Auto","Auto",""
3,18,2010,"49 ROSELAND ST Cambridge, MA","Auto","Auto",""
3,6,2010," Alewife Brook Pky &  Cambridge, MA","Auto","Auto",""
3,6,2010," Alewife Brook Pky &  Cambridge, MA","Auto","Auto",""
3,5,2010,"125 Sixth St Cambridge, MA","Auto","Fixed Object","Snow"
3,5,2010,"125 Sixth St Cambridge, MA","Auto","Fixed Object","Snow"
1,30,2010,"26 Alpine St Cambridge, MA","Auto","Parked Vehicle",""
1,30,2010,"26 Alpine St Cambridge, MA","Auto","Parked Vehicle",""
3,17,2010,"307 Cardinal Medeiros Ave Cambridge, MA","Auto","Auto",""
3,17,2010,"307 Cardinal Medeiros Ave Cambridge, MA","Auto","Auto",""
3,18,2010," Hampshire St & Tremont St Cambridge, MA","Auto","Auto",""
3,18,2010," Hampshire St & Tremont St Cambridge, MA","Auto","Auto",""
3,18,2010,"301 Binney St Cambridge, MA","Auto","Parked Vehicle",""
3,18,2010,"301 Binney St Cambridge, MA","Auto","Parked Vehicle",""
3,18,2010,"651 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
3,18,2010,"651 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
3,19,2010,"7 Athens St Cambridge, MA","Auto","Parked Vehicle",""
3,19,2010,"7 Athens St Cambridge, MA","Auto","Parked Vehicle",""
3,19,2010," JFK St & Brattle St Cambridge, MA","Auto","Pedestrian",""
3,19,2010," JFK St & Brattle St Cambridge, MA","Auto","Pedestrian",""
3,19,2010," Concord Ave & Alewife Brook Pky Cambridge, MA","Auto","Auto",""
3,19,2010," Concord Ave & Alewife Brook Pky Cambridge, MA","Auto","Auto",""
3,19,2010,"10 Warren St Cambridge, MA","Auto","Parked Vehicle",""
3,19,2010,"10 Warren St Cambridge, MA","Auto","Parked Vehicle",""
3,20,2010," Cambridge St & Columbia St Cambridge, MA","Auto","Auto",""
3,20,2010," Cambridge St & Columbia St Cambridge, MA","Auto","Auto",""
3,20,2010," Bishop Allen Dr & Columbia St Cambridge, MA","Auto","Parked Vehicle",""
3,20,2010," Bishop Allen Dr & Columbia St Cambridge, MA","Auto","Parked Vehicle",""
3,20,2010,"312 Evereteze Way Cambridge, MA","Auto","Auto",""
3,20,2010,"312 Evereteze Way Cambridge, MA","Auto","Auto",""
3,21,2010,"340 River St Cambridge, MA","Auto","Auto",""
3,21,2010,"340 River St Cambridge, MA","Auto","Auto",""
3,11,2010,"20 Callender St Cambridge, MA","Auto","Parked Vehicle","Rain"
3,11,2010,"20 Callender St Cambridge, MA","Auto","Parked Vehicle","Rain"
3,18,2010," Cedar St & Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
3,18,2010," Cedar St & Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
3,20,2010,"304 Walden St Cambridge, MA","Auto","Auto",""
3,20,2010,"304 Walden St Cambridge, MA","Auto","Auto",""
3,20,2010,"221 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
3,20,2010,"221 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
3,20,2010,"1820 Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
3,20,2010,"1820 Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
3,22,2010," Inman St & Doyle Way Cambridge, MA","Auto","Truck","Fog-Rain"
3,22,2010," Inman St & Doyle Way Cambridge, MA","Auto","Truck","Fog-Rain"
3,22,2010,"334 Broadway Cambridge, MA","Auto","Auto","Fog-Rain"
3,22,2010,"334 Broadway Cambridge, MA","Auto","Auto","Fog-Rain"
3,21,2010," SCIARAPPA ST & Thorndike St Cambridge, MA","Auto","Auto",""
3,21,2010," SCIARAPPA ST & Thorndike St Cambridge, MA","Auto","Auto",""
3,23,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Auto","Rain"
3,23,2010," GARDEN ST & MASON ST Cambridge, MA","Auto","Auto","Rain"
3,23,2010," Binney St & FIRST ST Cambridge, MA","Auto","Auto","Rain"
3,23,2010," Binney St & FIRST ST Cambridge, MA","Auto","Auto","Rain"
3,23,2010," FRESH POND PKY & Brattle St Cambridge, MA","Auto","Auto","Rain"
3,23,2010," FRESH POND PKY & Brattle St Cambridge, MA","Auto","Auto","Rain"
3,23,2010,"315 ELM ST Cambridge, MA","Auto","Auto","Rain"
3,23,2010,"315 ELM ST Cambridge, MA","Auto","Auto","Rain"
3,24,2010,"23 Sidney St Cambridge, MA","Auto","Parked Vehicle","Rain"
3,24,2010,"23 Sidney St Cambridge, MA","Auto","Parked Vehicle","Rain"
3,24,2010,"149 Alewife Brook Pky Cambridge, MA","Auto","Auto","Rain"
3,24,2010,"149 Alewife Brook Pky Cambridge, MA","Auto","Auto","Rain"
3,21,2010,"1692 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
3,21,2010,"1692 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
3,26,2010," HUDSON ST & Wright St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
3,26,2010," HUDSON ST & Wright St Cambridge, MA","Auto","Parked Vehicle","Rain-Snow"
3,23,2010," JFK St & HARVARD ST Cambridge, MA","Truck","Parked Vehicle","Rain"
3,23,2010," JFK St & HARVARD ST Cambridge, MA","Truck","Parked Vehicle","Rain"
3,24,2010,"27 HOLWORTHY ST Cambridge, MA","Auto","Parked Vehicle","Rain"
3,24,2010,"27 HOLWORTHY ST Cambridge, MA","Auto","Parked Vehicle","Rain"
3,25,2010," ELIOT ST & JFK St Cambridge, MA","Truck","Bicycle",""
3,25,2010," ELIOT ST & JFK St Cambridge, MA","Truck","Bicycle",""
3,25,2010," FRESH POND PKY &  Cambridge, MA","Auto","Parked Vehicle",""
3,25,2010," FRESH POND PKY &  Cambridge, MA","Auto","Parked Vehicle",""
3,25,2010,"1691 Cambridge St Cambridge, MA","Auto","Parked Vehicle",""
3,25,2010,"1691 Cambridge St Cambridge, MA","Auto","Parked Vehicle",""
3,25,2010," GARDEN ST & Appian Way Cambridge, MA","Bicycle","Auto",""
3,25,2010," GARDEN ST & Appian Way Cambridge, MA","Bicycle","Auto",""
3,25,2010,"130 Bishop Allen Dr Cambridge, MA","Auto","Parked Vehicle",""
3,25,2010,"130 Bishop Allen Dr Cambridge, MA","Auto","Parked Vehicle",""
3,25,2010,"8 Inman St Cambridge, MA","Auto","Auto",""
3,25,2010,"8 Inman St Cambridge, MA","Auto","Auto",""
3,25,2010,"28 Dewolfe St Cambridge, MA","Pedestrian","Bicycle",""
3,25,2010,"28 Dewolfe St Cambridge, MA","Pedestrian","Bicycle",""
3,25,2010,"58 Willow St Cambridge, MA","Auto","Bicycle",""
3,25,2010,"58 Willow St Cambridge, MA","Auto","Bicycle",""
3,26,2010,"799 Concord Ave Cambridge, MA","MBTA Bus","Auto","Rain-Snow"
3,26,2010,"799 Concord Ave Cambridge, MA","MBTA Bus","Auto","Rain-Snow"
3,26,2010," Vassar St & MAIN ST Cambridge, MA","Auto","Bicycle","Rain-Snow"
3,26,2010," Vassar St & MAIN ST Cambridge, MA","Auto","Bicycle","Rain-Snow"
