"id","Month","Day","Year","Location","Events"
30846,6,1,2012," River St & KINNAIRD ST Cambridge, MA",""
30847,6,1,2012," Putnam Ave & Western Ave Cambridge, MA",""
30848,6,1,2012," Massachusetts Ave & Albany St Cambridge, MA",""
30849,6,1,2012,"2501 Massachusetts Ave Cambridge, MA",""
30850,6,1,2012," Broadway & PROSPECT ST Cambridge, MA",""
30851,6,1,2012," Franklin St & HANCOCK ST Cambridge, MA",""
30852,6,2,2012,"600 MAIN ST Cambridge, MA","Rain"
30853,6,1,2012,"700 HURON AVE Cambridge, MA",""
30854,6,2,2012,"177 Putnam Ave Cambridge, MA","Rain"
30855,6,2,2012," ELIOT ST & Bennett St Cambridge, MA","Rain"
30856,6,2,2012,"17 STANDISH ST Cambridge, MA","Rain"
30857,6,2,2012,"655 MAIN ST Cambridge, MA","Rain"
30858,6,2,2012,"131 Webster Ave Cambridge, MA","Rain"
30859,6,4,2012," Massachusetts Ave & PEARL ST Cambridge, MA","Rain"
30860,6,1,2012,"",""
30861,6,3,2012," Concord Ave & FAYERWEATHER ST Cambridge, MA","Rain"
30862,6,4,2012,"30 Brattle St Cambridge, MA","Rain"
30863,6,4,2012,"240 Concord Ave Cambridge, MA","Rain"
30864,6,4,2012,"78 Inman St Cambridge, MA","Rain"
30865,6,5,2012," Massachusetts Ave & Vassar St Cambridge, MA","Rain"
30866,5,23,2012,"100 Putnam Ave Cambridge, MA","Rain"
30867,5,26,2012,"49 White St Cambridge, MA",""
30868,4,8,2012," Sidney St & PACIFIC ST Cambridge, MA",""
30869,5,22,2012,"220 Concord Ave Cambridge, MA","Fog-Rain"
30870,6,5,2012," Galileo Galilei Way & Broadway Cambridge, MA","Rain"
30871,6,4,2012,"725 Concord Ave Cambridge, MA","Rain"
30872,6,5,2012,"699 MOUNT AUBURN ST Cambridge, MA","Rain"
30873,6,6,2012," Bay St & GREEN ST Cambridge, MA","Rain"
30874,6,5,2012," Massachusetts Ave & Brookline St Cambridge, MA","Rain"
30875,6,7,2012,"725 Concord Ave Cambridge, MA","Rain"
30876,6,7,2012," FIFTH ST & Rogers St Cambridge, MA","Rain"
30877,6,7,2012," FIRST ST & Cambridgepark Pl Cambridge, MA","Rain"
30878,6,7,2012," Cambridge St &  Cambridge, MA","Rain"
30879,6,7,2012,"1673 Cambridge St Cambridge, MA","Rain"
30880,6,7,2012,"5 Galileo Galilei Way Cambridge, MA","Rain"
30881,6,7,2012,"16 PRESCOTT ST Cambridge, MA","Rain"
30882,6,8,2012," Massachusetts Ave & Temple St Cambridge, MA","Fog-Rain-Thunderstorm"
30883,6,8,2012," KIRKLAND ST & QUINCY ST Cambridge, MA","Fog-Rain-Thunderstorm"
30884,6,8,2012," Second St & Charles St Cambridge, MA","Fog-Rain-Thunderstorm"
30885,6,8,2012," MEMORIAL DR &  Cambridge, MA","Fog-Rain-Thunderstorm"
30886,6,8,2012,"485 Broadway Cambridge, MA","Fog-Rain-Thunderstorm"
30887,6,8,2012,"26 Second St Cambridge, MA","Fog-Rain-Thunderstorm"
30888,6,9,2012," Franklin St & Bay St Cambridge, MA",""
30889,5,9,2012,"11 ESSEX ST Cambridge, MA","Rain"
30890,6,10,2012," Binney St & FIRST ST Cambridge, MA",""
30891,6,10,2012,"1414 Massachusetts Ave Cambridge, MA",""
30892,6,10,2012,"1621 Cambridge St Cambridge, MA",""
30893,6,10,2012," Hampshire St & Bigelow St Cambridge, MA",""
30894,6,10,2012," Hampshire St & Bristol St Cambridge, MA",""
30895,6,1,2012,"27 Newtowne Ct Cambridge, MA",""
30896,6,11,2012,"23 Bishop Allen Dr Cambridge, MA",""
30897,6,13,2012,"118 HANCOCK ST Cambridge, MA","Rain"
30898,6,12,2012," Rogers St & Land Blvd Cambridge, MA","Rain"
30899,6,13,2012,"32 QUINCY ST Cambridge, MA","Rain"
30900,6,12,2012,"2500 Massachusetts Ave Cambridge, MA","Rain"
30901,6,9,2012,"200 Alewife Brook Pky Cambridge, MA",""
30902,6,13,2012," GARDEN ST & Bond St Cambridge, MA","Rain"
30903,6,13,2012,"2254 Massachusetts Ave Cambridge, MA","Rain"
30904,6,12,2012," HURON AVE & Fresh Pond Ln Cambridge, MA","Rain"
30905,6,13,2012," Windsor St & FRONT ST Cambridge, MA","Rain"
30906,6,13,2012,"12 Museum Way Cambridge, MA","Rain"
30907,6,13,2012,"43 Brattle St Cambridge, MA","Rain"
30908,6,13,2012,"139 Western Ave Cambridge, MA","Rain"
30909,6,14,2012," HURON AVE & FAYERWEATHER ST Cambridge, MA",""
30910,6,14,2012,"260 HARVARD ST Cambridge, MA",""
30911,6,14,2012," Broadway & Third St Cambridge, MA",""
30912,6,14,2012," Gore St & Third St Cambridge, MA",""
30913,6,15,2012," Ware St & HARVARD ST Cambridge, MA",""
30914,6,13,2012," HURLEY ST & FIRST ST Cambridge, MA","Rain"
30915,6,15,2012,"413 Washington Ave Cambridge, MA",""
30916,6,15,2012,"46 PLYMOUTH ST Cambridge, MA",""
30917,6,17,2012,"456 HURON AVE Cambridge, MA",""
30918,6,17,2012,"222 Columbia St Cambridge, MA",""
30919,6,15,2012," Massachusetts Ave & EVERETT ST Cambridge, MA",""
30920,6,18,2012," Upton St & PLEASANT ST Cambridge, MA",""
30921,6,18,2012,"491 Broadway Cambridge, MA",""
30922,6,18,2012," Broadway & Ames St Cambridge, MA",""
30923,6,19,2012,"29 Ware St Cambridge, MA",""
30924,6,19,2012,"36 IRVING ST Cambridge, MA",""
30925,6,19,2012," Webster Ave & Bristol St Cambridge, MA",""
30926,6,20,2012," MOUNT AUBURN ST & ELIOT ST Cambridge, MA",""
30927,6,20,2012," Massachusetts Ave & HANCOCK ST Cambridge, MA",""
30928,6,9,2012,"733 Concord Ave Cambridge, MA",""
30929,6,21,2012," Kendall Sq &  Cambridge, MA",""
30930,6,21,2012,"247 Chestnut St Cambridge, MA",""
30931,6,21,2012," FIRST ST & Thorndike St Cambridge, MA",""
30932,6,20,2012,"91 Sidney St Cambridge, MA",""
30933,6,20,2012," MAIN ST & Vassar St Cambridge, MA",""
30934,6,22,2012,"152 River St Cambridge, MA","Rain"
30935,6,22,2012," Massachusetts Ave & EVERETT ST Cambridge, MA","Rain"
30936,6,22,2012,"222 Alewife Brook Pky Cambridge, MA","Rain"
30937,6,22,2012," Massachusetts Ave & Rindge Ave Cambridge, MA","Rain"
30938,6,23,2012,"121 Washington Ave Cambridge, MA","Rain-Hail-Thunderstorm"
30939,6,23,2012," Jackson Pl & Rindge Ave Cambridge, MA","Rain-Hail-Thunderstorm"
30940,6,23,2012,"705 MOUNT AUBURN ST Cambridge, MA","Rain-Hail-Thunderstorm"
30941,6,24,2012,"1030 Cambridge St Cambridge, MA",""
30942,6,24,2012," Massachusetts Ave & Vassar St Cambridge, MA",""
30943,6,26,2012,"135 Columbia St Cambridge, MA","Rain"
30944,6,24,2012,"84 Massachusetts Ave Cambridge, MA",""
30945,6,24,2012,"321 Broadway Cambridge, MA",""
30946,6,25,2012,"312 Concord Ave Cambridge, MA","Rain-Thunderstorm"
30947,6,26,2012," Massachusetts Ave & LINNAEAN ST Cambridge, MA","Rain"
30948,6,23,2012,"35 West St Cambridge, MA","Rain-Hail-Thunderstorm"
30949,6,26,2012,"381 Norfolk St Cambridge, MA","Rain"
30950,6,27,2012," Broadway & Hampshire St Cambridge, MA",""
30951,6,27,2012,"67 Washburn Ave Cambridge, MA",""
30952,6,27,2012,"340 Rindge Ave Cambridge, MA",""
30953,6,27,2012,"10 Belmont St Cambridge, MA",""
30954,6,27,2012," Massachusetts Ave & Washburn Ave Cambridge, MA",""
30955,6,28,2012," Bolton St & SHERMAN ST Cambridge, MA",""
30956,6,28,2012," PLEASANT ST & Chalk St Cambridge, MA",""
30957,6,28,2012," Massachusetts Ave & PLEASANT ST Cambridge, MA",""
30958,6,28,2012,"2067 Massachusetts Ave Cambridge, MA",""
30959,6,28,2012," Massachusetts Ave & Vassar St Cambridge, MA",""
30960,6,28,2012," PACIFIC ST & Landsdowne St Cambridge, MA",""
30961,6,29,2012,"14 Chauncy St Cambridge, MA","Rain"
30962,6,28,2012,"19 Worcester St Cambridge, MA",""
30963,6,28,2012,"2245 Massachusetts Ave Cambridge, MA",""
30964,6,29,2012,"748 MEMORIAL DR Cambridge, MA","Rain"
30965,6,29,2012," Sidney St & PACIFIC ST Cambridge, MA","Rain"
30966,6,29,2012," Massachusetts Ave & PROSPECT ST Cambridge, MA","Rain"
30967,6,29,2012,"26 GARDEN ST Cambridge, MA","Rain"
30968,6,29,2012,"189 Cambridge St Cambridge, MA","Rain"
30969,6,29,2012," HURON AVE & Aberdeen Way Cambridge, MA","Rain"
30970,6,30,2012,"198R Alewife Brook Pky Cambridge, MA",""
30971,6,30,2012,"225 PEARL ST Cambridge, MA",""
30972,6,30,2012,"46 Belmont St Cambridge, MA",""
30973,6,29,2012,"1 Jackson Pl Cambridge, MA","Rain"
30974,7,1,2012,"888 Massachusetts Ave Cambridge, MA",""
30975,7,2,2012," MEMORIAL DR & MAGAZINE ST Cambridge, MA",""
30976,7,2,2012,"157 Walden St Cambridge, MA",""
30977,7,2,2012," Massachusetts Ave & Peabody St Cambridge, MA",""
30978,7,2,2012," River St & MEMORIAL DR Cambridge, MA",""
30979,7,3,2012," Cambridge St & SUMNER RD Cambridge, MA",""
30980,7,3,2012,"5 Dewolfe St Cambridge, MA",""
30981,7,3,2012,"432 Broadway Cambridge, MA",""
30982,7,3,2012," Columbia St & Broadway Cambridge, MA",""
30983,7,3,2012," Cambridge St & HUNTING ST Cambridge, MA",""
30984,7,4,2012," Brookline St & Allston St Cambridge, MA","Rain-Thunderstorm"
30985,7,2,2012," SPRING ST & Third St Cambridge, MA",""
30986,7,5,2012," Sidney St &  Cambridge, MA",""
30987,7,5,2012," Cambridge St & Columbia St Cambridge, MA",""
30988,7,5,2012," White St & Porter Sq Cambridge, MA",""
30989,7,5,2012," MOUNT AUBURN ST & Channing St Cambridge, MA",""
30990,7,6,2012," Third St & Cambridge St Cambridge, MA",""
30991,7,7,2012," Massachusetts Ave & Russell St Cambridge, MA","Rain"
30992,7,5,2012,"118 Norfolk St Cambridge, MA",""
30993,7,7,2012," MOUNT AUBURN ST & HAWTHORNE ST Cambridge, MA","Rain"
30994,7,8,2012," Trowbridge St & HARVARD ST Cambridge, MA",""
30995,7,9,2012," GARDEN ST & Concord Ave Cambridge, MA",""
30996,7,9,2012,"725 Concord Ave Cambridge, MA",""
30997,7,9,2012,"205 HURLEY ST Cambridge, MA",""
30998,7,9,2012,"725 Concord Ave Cambridge, MA",""
30999,7,10,2012," MAIN ST & Portland St Cambridge, MA",""
31000,7,10,2012," Bent St & FIFTH ST Cambridge, MA",""
31001,7,9,2012," Rindge Ave & Haskell St Cambridge, MA",""
31002,7,11,2012," Massachusetts Ave & RICHARD AVE Cambridge, MA",""
31003,7,9,2012,"1 White St Cambridge, MA",""
31004,7,9,2012,"640 Concord Ave Cambridge, MA",""
31005,7,11,2012," Cambridge St & QUINCY ST Cambridge, MA",""
31006,7,11,2012," FIRST ST & Thorndike St Cambridge, MA",""
31007,7,11,2012," JFK St & Brattle St Cambridge, MA",""
31008,7,12,2012," Cambridgepark Dr & Acorn Park Cambridge, MA",""
31009,7,10,2012," KIRKLAND ST & SUMNER RD Cambridge, MA",""
31010,7,9,2012,"  &  Cambridge, MA",""
31011,7,12,2012,"26 OXFORD ST Cambridge, MA",""
31012,7,13,2012,"10 FLAGG ST Cambridge, MA",""
31013,7,13,2012,"328 Massachusetts Ave Cambridge, MA",""
31014,7,13,2012,"85 HANCOCK ST Cambridge, MA",""
31015,7,14,2012," Technology Sq &  Cambridge, MA",""
31016,7,14,2012,"97 MOUNT AUBURN ST Cambridge, MA",""
31017,7,14,2012," Inman St & West Pl Cambridge, MA",""
31018,7,15,2012,"322 Brookline St Cambridge, MA","Rain"
31019,7,13,2012,"625 MOUNT AUBURN ST Cambridge, MA",""
31020,7,16,2012," Brattle St & LONGFELLOW BRDG Cambridge, MA",""
31021,7,16,2012," Cambridge St & QUINCY SQ Cambridge, MA",""
31022,7,11,2012," Concord Ave & MADISON AVE Cambridge, MA",""
31023,7,17,2012," Peabody St & GARDEN ST Cambridge, MA",""
31024,7,17,2012," Broadway & FELTON ST Cambridge, MA",""
31025,7,18,2012,"1575 Cambridge St Cambridge, MA","Rain-Thunderstorm"
31026,7,18,2012,"  &  Cambridge, MA","Rain-Thunderstorm"
31027,7,17,2012," Western Ave & Putnam Ave Cambridge, MA",""
31028,7,18,2012,"11 Sellers St Cambridge, MA","Rain-Thunderstorm"
31029,7,18,2012," Warren St & JEFFERSON ST Cambridge, MA","Rain-Thunderstorm"
31030,7,18,2012," PROSPECT ST & Broadway Cambridge, MA","Rain-Thunderstorm"
31031,7,19,2012," Third St & Gore St Cambridge, MA","Rain"
31032,7,19,2012," Massachusetts Ave & ROSELAND ST Cambridge, MA","Rain"
31033,7,19,2012," Columbia St & MAIN ST Cambridge, MA","Rain"
31034,6,23,2012,"22 ELIOT ST Cambridge, MA","Rain-Hail-Thunderstorm"
31035,7,21,2012,"151 Brattle St Cambridge, MA",""
31036,7,19,2012," Hampshire St & PORTSMOUTH ST Cambridge, MA","Rain"
31037,7,20,2012,"5 White St Cambridge, MA",""
31038,7,20,2012," MOUNT AUBURN ST & Putnam Ave Cambridge, MA",""
31039,7,22,2012," Cedar St & HARVEY ST Cambridge, MA",""
31040,6,27,2012," FOREST ST & Massachusetts Ave Cambridge, MA",""
31041,7,20,2012,"362 Rindge Ave Cambridge, MA",""
31042,7,21,2012,"215 Alewife Brook Pky Cambridge, MA",""
31043,7,22,2012,"200 Hampshire St Cambridge, MA",""
31044,7,22,2012,"699 MOUNT AUBURN ST Cambridge, MA",""
31045,7,23,2012," Sacramento Pl & Massachusetts Ave Cambridge, MA","Rain"
31046,7,24,2012," Cambridge St & Warren Pl Cambridge, MA","Fog-Rain-Thunderstorm"
31047,7,24,2012,"66 HOMER AVE Cambridge, MA","Fog-Rain-Thunderstorm"
31048,7,24,2012,"2055 Massachusetts Ave Cambridge, MA","Fog-Rain-Thunderstorm"
31049,7,23,2012,"200 Alewife Brook Pky Cambridge, MA","Rain"
31050,7,23,2012,"166 Raymond St Cambridge, MA","Rain"
31051,7,25,2012," Massachusetts Ave & PLYMOUTH ST Cambridge, MA",""
31052,7,25,2012,"55 Cambridgepark Dr Cambridge, MA",""
31053,7,25,2012," Dewolfe St & GRANITE ST Cambridge, MA",""
31054,7,25,2012,"240 PROSPECT ST Cambridge, MA",""
31055,7,26,2012," GARDEN ST & HURON AVE Cambridge, MA","Rain"
31056,7,25,2012," Winslow St & Tierney St Cambridge, MA",""
31057,7,26,2012," Third St & SPRING ST Cambridge, MA","Rain"
31058,7,27,2012," HANCOCK ST & KINNAIRD ST Cambridge, MA","Rain"
31059,7,27,2012,"10 Woodbridge St Cambridge, MA","Rain"
31060,7,27,2012," ELM ST &  Cambridge, MA","Rain"
31061,7,27,2012,"49 HUBBARD AVE Cambridge, MA","Rain"
31062,7,27,2012,"14 Cambridge Ctr Cambridge, MA","Rain"
31063,7,27,2012," Binney St & Third St Cambridge, MA","Rain"
31064,7,28,2012," PROSPECT ST & Cambridge St Cambridge, MA","Rain-Thunderstorm"
31065,7,28,2012,"280 Franklin St Cambridge, MA","Rain-Thunderstorm"
31066,7,29,2012," Broadway & Galileo Galilei Way Cambridge, MA","Rain"
31067,7,29,2012,"325 Vassar St Cambridge, MA","Rain"
31068,7,30,2012," DUDLEY ST & Jackson St Cambridge, MA",""
31069,7,30,2012," Belmont St & MOUNT AUBURN ST Cambridge, MA",""
31070,7,30,2012,"279 Concord Ave Cambridge, MA",""
31071,7,30,2012," Massachusetts Ave & Sacramento St Cambridge, MA",""
31072,7,29,2012," MOUNT AUBURN ST & HOLYOKE ST Cambridge, MA","Rain"
31073,7,30,2012," Massachusetts Ave & Vassar St Cambridge, MA",""
31074,7,31,2012," Broadway & Galileo Galilei Way Cambridge, MA","Rain"
31075,7,30,2012,"211 Alewife Brook Pky Cambridge, MA",""
31076,7,30,2012," Concord Ave & Walden St Cambridge, MA",""
31077,7,31,2012," Charles St & Second St Cambridge, MA","Rain"
31078,7,31,2012," KINNAIRD ST & PLEASANT ST Cambridge, MA","Rain"
31079,7,31,2012,"120 Massachusetts Ave Cambridge, MA","Rain"
31080,7,31,2012," Massachusetts Ave & REMINGTON ST Cambridge, MA","Rain"
31081,7,31,2012," GARDEN ST & MASON ST Cambridge, MA","Rain"
31082,7,31,2012,"174 Alewife Brook Pky Cambridge, MA","Rain"
31083,7,31,2012," Massachusetts Ave & Rindge Ave Cambridge, MA","Rain"
31084,8,1,2012,"10 Rogers St Cambridge, MA","Rain"
31085,8,1,2012," KINNAIRD ST & Western Ave Cambridge, MA","Rain"
31086,8,2,2012,"  &  Cambridge, MA",""
31087,8,1,2012," Cambridge St & HARDING ST Cambridge, MA","Rain"
31088,8,2,2012,"450 GREEN ST Cambridge, MA",""
31089,8,2,2012," PLEASANT ST & Fairmont Ave Cambridge, MA",""
31090,8,2,2012," MOUNT AUBURN ST & MEMORIAL DR Cambridge, MA",""
31091,8,2,2012," MOUNT AUBURN ST & MEMORIAL DR Cambridge, MA",""
31092,8,2,2012,"2456 Massachusetts Ave Cambridge, MA",""
31093,8,2,2012,"39 HOLYOKE ST Cambridge, MA",""
31094,8,3,2012,"65 Landsdowne St Cambridge, MA",""
31095,7,3,2012," Concord Ave & Fern St Cambridge, MA",""
31096,8,3,2012,"1815 Massachusetts Ave Cambridge, MA",""
31097,8,3,2012," Churchill Ave & Massachusetts Ave Cambridge, MA",""
31098,8,4,2012,"13 EVERETT ST Cambridge, MA",""
31099,8,4,2012," FIRST ST & Charles St Cambridge, MA",""
31100,8,4,2012," ELM ST & LINCOLN ST Cambridge, MA",""
31101,8,4,2012,"20 QUINCY ST Cambridge, MA",""
31102,8,5,2012,"22 Belmont St Cambridge, MA","Rain"
31103,8,5,2012," KINNAIRD ST & Bay St Cambridge, MA","Rain"
31104,8,5,2012," Sparks St & Brattle St Cambridge, MA","Rain"
31105,8,6,2012,"112 Berkshire St Cambridge, MA",""
31106,8,6,2012," Bow St & Linden St Cambridge, MA",""
31107,8,6,2012,"2000 Massachusetts Ave Cambridge, MA",""
31108,8,6,2012,"1651 Massachusetts Ave Cambridge, MA",""
31109,8,7,2012," Bowdoin St & LINNAEAN ST Cambridge, MA",""
31110,8,7,2012,"167 Columbia St Cambridge, MA",""
31111,8,7,2012,"211 Alewife Brook Pky Cambridge, MA",""
31112,8,7,2012," MOUNT AUBURN ST & Brattle St Cambridge, MA",""
31113,8,7,2012," Broadway & Inman St Cambridge, MA",""
31114,8,7,2012,"46 Bigelow St Cambridge, MA",""
31115,8,7,2012," Massachusetts Ave & Sidney St Cambridge, MA",""
31116,8,2,2012," Hampshire St & PROSPECT ST Cambridge, MA",""
31117,8,8,2012,"200 Alewife Brook Pky Cambridge, MA",""
31118,8,8,2012," HARVARD ST & ELLERY ST Cambridge, MA",""
31119,8,3,2012," Massachusetts Ave & GARDEN ST Cambridge, MA",""
31120,8,7,2012," Massachusetts Ave &  Cambridge, MA",""
31121,8,8,2012,"255 Bent St Cambridge, MA",""
31122,8,8,2012," MOUNT AUBURN ST & Coolidge Ave Cambridge, MA",""
31123,8,8,2012," MOUNT AUBURN ST & University Pl Cambridge, MA",""
31124,8,9,2012,"1373 Cambridge St Cambridge, MA",""
31125,8,9,2012,"70 Inman St Cambridge, MA",""
31126,8,9,2012,"6 5 JFK St Cambridge, MA",""
31127,8,9,2012," Landsdowne St & GREEN ST Cambridge, MA",""
31128,8,9,2012," MAIN ST & Windsor St Cambridge, MA",""
31129,8,10,2012," HURON AVE & LAKEVIEW AVE Cambridge, MA","Fog-Rain"
31130,8,10,2012," Brookline St & Pilgrim St Cambridge, MA","Fog-Rain"
31131,8,10,2012,"54 FRESH POND PKY Cambridge, MA","Fog-Rain"
31132,8,11,2012,"581 Massachusetts Ave Cambridge, MA",""
31133,8,12,2012,"901 MAIN ST Cambridge, MA","Rain"
31134,8,10,2012,"362 Rindge Ave Cambridge, MA","Fog-Rain"
31135,8,12,2012," Third St & SPRING ST Cambridge, MA","Rain"
31136,8,10,2012," HURON AVE & RESERVOIR ST Cambridge, MA","Fog-Rain"
31137,7,27,2012,"244 Brattle St Cambridge, MA","Rain"
31138,8,13,2012,"53 Porter St Cambridge, MA",""
31139,8,13,2012," Windsor St & MAIN ST Cambridge, MA",""
31140,8,13,2012," FULKERSON ST & Rogers St Cambridge, MA",""
31141,8,13,2012," Cambridge St & PROSPECT ST Cambridge, MA",""
31142,8,13,2012," Washington Ave & Windsor St Cambridge, MA",""
31143,8,13,2012," Massachusetts Ave & Shepard St Cambridge, MA",""
31144,8,14,2012," MILLER AVE & ORCHARD ST Cambridge, MA",""
31145,8,14,2012,"70 Rindge Ave Cambridge, MA",""
31146,8,14,2012," GREEN ST & Bay St Cambridge, MA",""
31147,8,9,2012," Concord Ave &  Cambridge, MA",""
31148,8,15,2012," MAIN ST & Technology Sq Cambridge, MA","Rain"
31149,8,15,2012," Cambridge St & Berkshire St Cambridge, MA","Rain"
31150,8,15,2012," Cambridge St & FIFTH ST Cambridge, MA","Rain"
31151,8,6,2012,"379 Walden St Cambridge, MA",""
31152,8,8,2012," DAVENPORT ST &  Cambridge, MA",""
31153,8,10,2012,"399 Putnam Ave Cambridge, MA","Fog-Rain"
31154,8,10,2012,"26 Inman St Cambridge, MA","Fog-Rain"
31155,8,13,2012," Cambridge St & Massachusetts Ave Cambridge, MA",""
31156,8,14,2012,"1 White St Cambridge, MA",""
31157,8,15,2012,"28 JFK St Cambridge, MA","Rain"
31158,8,15,2012,"330 MOUNT AUBURN ST Cambridge, MA","Rain"
31159,8,15,2012," Massachusetts Ave & PROSPECT ST Cambridge, MA","Rain"
31160,8,16,2012,"1555 Massachusetts Ave Cambridge, MA","Rain"
31161,8,15,2012,"300 Binney St Cambridge, MA","Rain"
31162,8,16,2012," HURON AVE & LAKEVIEW AVE Cambridge, MA","Rain"
31163,8,16,2012," Broadway & PROSPECT ST Cambridge, MA","Rain"
31164,8,17,2012,"292 Cambridge St Cambridge, MA","Rain"
31165,8,17,2012,"711 HURON AVE Cambridge, MA","Rain"
31166,8,19,2012," MAIN ST & Portland St Cambridge, MA",""
31167,8,19,2012," PEARL ST & Cottage St Cambridge, MA",""
31168,8,18,2012,"201 ELM ST Cambridge, MA","Rain"
31169,8,20,2012," Massachusetts Ave & EXETER PARK Cambridge, MA",""
31170,8,20,2012," PROSPECT ST & Cambridge St Cambridge, MA",""
31171,8,20,2012," Concord Ave & HURON AVE Cambridge, MA",""
31172,8,18,2012," Massachusetts Ave & Walden St Cambridge, MA","Rain"
31173,8,18,2012,"730 MEMORIAL DR Cambridge, MA","Rain"
31174,8,18,2012," Cambridge St & Cardinal Medeiros Ave Cambridge, M","Rain"
31175,8,19,2012," Binney St & Third St Cambridge, MA",""
31176,8,20,2012," Cambridge St & ELLERY ST Cambridge, MA",""
31177,8,21,2012," Massachusetts Ave & MEMORIAL DR Cambridge, MA",""
31178,8,21,2012," Broadway & Antrim St Cambridge, MA",""
31179,7,31,2012," Rindge Ave &  Cambridge, MA","Rain"
31180,8,22,2012," Antrim St & Broadway Cambridge, MA",""
31181,8,21,2012," Massachusetts Ave & Washburn Ave Cambridge, MA",""
31182,8,22,2012,"1310 Cambridge St Cambridge, MA",""
31183,8,22,2012,"438 Massachusetts Ave Cambridge, MA",""
31184,8,22,2012,"20 ELIOT ST Cambridge, MA",""
31185,8,22,2012,"165 Hampshire St Cambridge, MA",""
31186,8,22,2012," Putnam Ave & Western Ave Cambridge, MA",""
31187,8,23,2012," SOMERVILLE AVE & White St Cambridge, MA",""
31188,8,24,2012," Massachusetts Ave & Rindge Ave Cambridge, MA",""
31189,8,20,2012," Moore St &  Cambridge, MA",""
31190,8,23,2012,"23 Harris St Cambridge, MA",""
31191,8,24,2012,"87 SEVENTH ST Cambridge, MA",""
31192,8,24,2012,"1908 Massachusetts Ave Cambridge, MA",""
31193,8,24,2012,"799 Concord Ave Cambridge, MA",""
31194,8,27,2012," Waterhouse St & GARDEN ST Cambridge, MA",""
31195,8,26,2012,"280 Broadway Cambridge, MA",""
31196,8,27,2012," Cambridge St & SUMNER RD Cambridge, MA",""
31197,8,27,2012," SPRING ST & Third St Cambridge, MA",""
31198,8,27,2012," Massachusetts Ave & HANCOCK ST Cambridge, MA",""
31199,8,22,2012,"131 Amory St Cambridge, MA",""
31200,8,28,2012,"175 Brookline St Cambridge, MA","Rain"
31201,8,28,2012," MASON ST & Albany St Cambridge, MA","Rain"
31202,8,28,2012," Cambridge St & Dana St Cambridge, MA","Rain"
31203,8,28,2012," Cambridgeside Pl & FIRST ST Cambridge, MA","Rain"
31204,8,28,2012,"699 MOUNT AUBURN ST Cambridge, MA","Rain"
31205,8,28,2012,"AM RD","Rain"
31206,8,28,2012," PROSPECT ST &  Cambridge, MA","Rain"
31207,8,29,2012,"178 Alewife Brook Pky Cambridge, MA",""
31208,8,29,2012," Concord Ave & Bond St Cambridge, MA",""
31209,8,27,2012,"442 Broadway Cambridge, MA",""
31210,8,30,2012,"67 KINNAIRD ST Cambridge, MA",""
31211,8,30,2012,"50 York St Cambridge, MA",""
31212,8,23,2012,"22 LINCOLN ST Cambridge, MA",""
31213,8,27,2012,"99 HOWARD ST Cambridge, MA",""
31214,8,29,2012," Concord Ave & Wheeler St Cambridge, MA",""
31215,8,30,2012," HURON AVE & Aberdeen Way Cambridge, MA",""
31216,8,30,2012," Rindge Ave & Alewife Brook Pky Cambridge, MA",""
31217,8,30,2012," Broadway & Dana Pl Cambridge, MA",""
31218,8,30,2012," Hampshire St & Cardinal Medeiros Ave Cambridge, M",""
31219,8,30,2012," Broadway & Portland St Cambridge, MA",""
31220,8,30,2012," Bishop Allen Dr &  Cambridge, MA",""
31221,8,31,2012,"239 Monsignor OBrien Hwy Cambridge, MA",""
31222,8,31,2012,"247 GARDEN ST Cambridge, MA",""
31223,9,1,2012," Massachusetts Ave & HUDSON ST Cambridge, MA",""
31224,9,3,2012," DUNSTER ST & MOUNT AUBURN ST Cambridge, MA","Fog"
31225,8,30,2012,"10 Wendell St Cambridge, MA",""
31226,8,31,2012," Cambridge St & FIRST ST Cambridge, MA",""
31227,9,1,2012," JFK St &  Cambridge, MA",""
31228,9,1,2012,"1001 Cambridge St Cambridge, MA",""
31229,9,3,2012,"238 Columbia St Cambridge, MA","Fog"
31230,9,14,2012,"64 MATIGNON RD Cambridge, MA",""
31231,9,4,2012," Sixth St & Rogers St Cambridge, MA","Rain"
31232,8,30,2012," DIVINITY AVE & KIRKLAND ST Cambridge, MA",""
31233,9,4,2012,"748 MEMORIAL DR Cambridge, MA","Rain"
31234,9,4,2012," Massachusetts Ave & Norfolk St Cambridge, MA","Rain"
31235,9,3,2012,"  &  Cambridge, MA","Fog"
31236,9,3,2012,"55 HARVEY ST Cambridge, MA","Fog"
31237,9,4,2012," Massachusetts Ave & LINNAEAN ST Cambridge, MA","Rain"
31238,9,5,2012," Massachusetts Ave & Cambridge St Cambridge, MA","Rain"
31239,9,5,2012," Hampshire St & Portland St Cambridge, MA","Rain"
31240,9,5,2012," Rindge Ave & SHERMAN ST Cambridge, MA","Rain"
31241,9,5,2012," Putnam Ave & Brookline St Cambridge, MA","Rain"
31242,9,5,2012," Massachusetts Ave & ESSEX ST Cambridge, MA","Rain"
31243,9,2,2012,"220 PROSPECT ST Cambridge, MA",""
31244,9,5,2012," Third St & Gore St Cambridge, MA","Rain"
31245,9,5,2012," Brookline St & Allston St Cambridge, MA","Rain"
31246,9,5,2012,"2645 Massachusetts Ave Cambridge, MA","Rain"
