"id","Month","Day","Year","Location","Object_1","Object_2","Events"
30803,5,23,2012,"1432 Massachusetts Ave Cambridge, MA","Auto","Bicycle","Rain"
30804,5,24,2012," Sparks St & Clement Cir Cambridge, MA","Auto","Auto",""
30805,5,24,2012," Cambridge St & FIRST ST Cambridge, MA","Auto","Taxi",""
30806,5,24,2012," Massachusetts Ave & Cameron Ave Cambridge, MA","Auto","Auto",""
30807,5,24,2012," QUINCY ST & KIRKLAND ST Cambridge, MA","Auto","Bicycle",""
30808,5,24,2012,"1001 Cambridge St Cambridge, MA","Auto","Bicycle",""
30809,5,23,2012," QUINCY SQ & HARVARD ST Cambridge, MA","Auto","Auto","Rain"
30810,5,23,2012,"40 PLYMPTON ST Cambridge, MA","Auto","Fixed Object","Rain"
30811,5,24,2012," HARVARD ST & Ware St Cambridge, MA","Auto","Parked Vehicle",""
30812,5,24,2012," MOUNT AUBURN ST & Coolidge Ave Cambridge, MA","Auto","Parked Vehicle",""
30813,5,25,2012," Columbia St & Cambridge St Cambridge, MA","Auto","Bicycle",""
30814,5,25,2012," Massachusetts Ave & Upland Rd Cambridge, MA","Auto","Auto",""
30815,5,27,2012," Massachusetts Ave & Cameron Ave Cambridge, MA","Auto","Auto",""
30816,5,27,2012," Vassar St & MEMORIAL DR Cambridge, MA","Auto","Auto",""
30817,5,28,2012," Concord Ave & Blanchard Rd Cambridge, MA","Auto","Fixed Object",""
30818,5,28,2012,"306 Webster Ave Cambridge, MA","Auto","Parked Vehicle",""
30819,5,28,2012," MOUNT AUBURN ST & Brattle St Cambridge, MA","Auto","Auto",""
30820,5,28,2012,"11 MEAD ST Cambridge, MA","Auto","Parked Vehicle",""
30821,5,29,2012,"364 Rindge Ave Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Thunderstorm"
30822,5,29,2012,"35 LAKEVIEW AVE Cambridge, MA","Auto","Auto","Fog-Rain-Thunderstorm"
30823,5,29,2012," Broadway & ELLERY ST Cambridge, MA","Auto","Auto","Fog-Rain-Thunderstorm"
30824,5,29,2012," Massachusetts Ave & MELLEN ST Cambridge, MA","Auto","Auto","Fog-Rain-Thunderstorm"
30825,5,29,2012," Cedar St & Rice St Cambridge, MA","Auto","Auto","Fog-Rain-Thunderstorm"
30826,5,30,2012," Winslow St & SHERMAN ST Cambridge, MA","Auto","Auto","Rain"
30827,5,30,2012," Broadway & Hampshire St Cambridge, MA","Auto","Auto","Rain"
30828,5,30,2012," Cambridge St & FAYETTE ST Cambridge, MA","Taxi","Auto","Rain"
30829,5,31,2012," Cambridge St & FULKERSON ST Cambridge, MA","Auto","Bicycle",""
30830,5,21,2012," MAIN ST & Windsor St Cambridge, MA","Auto","Bicycle","Fog-Rain"
30831,5,25,2012," Broadway &  Cambridge, MA","Auto","Auto",""
30832,5,30,2012,"2211 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
30833,5,30,2012,"40 ST SAUVEUR CT Cambridge, MA","Auto","Truck","Rain"
30834,5,30,2012,"725 Concord Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
30835,5,30,2012," GARDEN ST & Berkeley St Cambridge, MA","Auto","Bicycle","Rain"
30836,5,31,2012,"246 Norfolk St Cambridge, MA","Auto","Parked Vehicle",""
30837,5,31,2012," HURON AVE & FAYERWEATHER ST Cambridge, MA","Auto","Bicycle",""
30838,5,31,2012," Inman St & Hampshire St Cambridge, MA","Auto","Auto",""
30839,5,31,2012," FAYERWEATHER ST & Concord Ave Cambridge, MA","Auto","Parked Vehicle",""
30840,5,31,2012," MAIN ST & Vassar St Cambridge, MA","Auto","Bicycle",""
30841,5,31,2012," Putnam Ave & MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle",""
30842,5,31,2012,"581 Massachusetts Ave Cambridge, MA","Taxi","Bicycle",""
30843,6,1,2012," MOUNT AUBURN ST & HOMER AVE Cambridge, MA","Auto","Bicycle",""
30844,6,1,2012,"5 Cedar St Cambridge, MA","Auto","Auto",""
30845,6,1,2012," Cambridge St & Cardinal Medeiros Ave Cambridge, M","Auto","Auto",""
30846,6,1,2012," River St & KINNAIRD ST Cambridge, MA","Auto","Auto",""
30847,6,1,2012," Putnam Ave & Western Ave Cambridge, MA","Auto","Auto",""
30848,6,1,2012," Massachusetts Ave & Albany St Cambridge, MA","Truck","Auto",""
30849,6,1,2012,"2501 Massachusetts Ave Cambridge, MA","Auto","Bicycle",""
30850,6,1,2012," Broadway & PROSPECT ST Cambridge, MA","Auto","Auto",""
30851,6,1,2012," Franklin St & HANCOCK ST Cambridge, MA","Auto","Parked Vehicle",""
30852,6,2,2012,"600 MAIN ST Cambridge, MA","Auto","Parked Vehicle","Rain"
30853,6,1,2012,"700 HURON AVE Cambridge, MA","Auto","Auto",""
30854,6,2,2012,"177 Putnam Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
30855,6,2,2012," ELIOT ST & Bennett St Cambridge, MA","Auto","Fixed Object","Rain"
30856,6,2,2012,"17 STANDISH ST Cambridge, MA","Auto","Parked Vehicle","Rain"
30857,6,2,2012,"655 MAIN ST Cambridge, MA","Auto","Parked Vehicle","Rain"
30858,6,2,2012,"131 Webster Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
30859,6,4,2012," Massachusetts Ave & PEARL ST Cambridge, MA","Auto","Auto","Rain"
30860,6,1,2012,"","Auto","Parked Vehicle",""
30861,6,3,2012," Concord Ave & FAYERWEATHER ST Cambridge, MA","Auto","Auto","Rain"
30862,6,4,2012,"30 Brattle St Cambridge, MA","Auto","Auto","Rain"
30863,6,4,2012,"240 Concord Ave Cambridge, MA","Auto","Auto","Rain"
30864,6,4,2012,"78 Inman St Cambridge, MA","Auto","Auto","Rain"
30865,6,5,2012," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Auto","Rain"
30866,5,23,2012,"100 Putnam Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
30867,5,26,2012,"49 White St Cambridge, MA","Auto","Parked Vehicle",""
30868,4,8,2012," Sidney St & PACIFIC ST Cambridge, MA","Auto","Parked Vehicle",""
30869,5,22,2012,"220 Concord Ave Cambridge, MA","Auto","Parked Vehicle","Fog-Rain"
30870,6,5,2012," Galileo Galilei Way & Broadway Cambridge, MA","Auto","Auto","Rain"
30871,6,4,2012,"725 Concord Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
30872,6,5,2012,"699 MOUNT AUBURN ST Cambridge, MA","Auto","Auto","Rain"
30873,6,6,2012," Bay St & GREEN ST Cambridge, MA","Auto","Bicycle","Rain"
30874,6,5,2012," Massachusetts Ave & Brookline St Cambridge, MA","Auto","Pedestrian","Rain"
30875,6,7,2012,"725 Concord Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
30876,6,7,2012," FIFTH ST & Rogers St Cambridge, MA","Auto","Parked Vehicle","Rain"
30877,6,7,2012," FIRST ST & Cambridgepark Pl Cambridge, MA","Auto","Auto","Rain"
30878,6,7,2012," Cambridge St &  Cambridge, MA","Auto","Auto","Rain"
30879,6,7,2012,"1673 Cambridge St Cambridge, MA","Auto","Bicycle","Rain"
30880,6,7,2012,"5 Galileo Galilei Way Cambridge, MA","Taxi","Parked Vehicle","Rain"
30881,6,7,2012,"16 PRESCOTT ST Cambridge, MA","Auto","Bicycle","Rain"
30882,6,8,2012," Massachusetts Ave & Temple St Cambridge, MA","Auto","Pedestrian","Fog-Rain-Thunderstorm"
30883,6,8,2012," KIRKLAND ST & QUINCY ST Cambridge, MA","Auto","Auto","Fog-Rain-Thunderstorm"
30884,6,8,2012," Second St & Charles St Cambridge, MA","Truck","Bicycle","Fog-Rain-Thunderstorm"
30885,6,8,2012," MEMORIAL DR &  Cambridge, MA","Auto","Auto","Fog-Rain-Thunderstorm"
30886,6,8,2012,"485 Broadway Cambridge, MA","Auto","Auto","Fog-Rain-Thunderstorm"
30887,6,8,2012,"26 Second St Cambridge, MA","Auto","Auto","Fog-Rain-Thunderstorm"
30888,6,9,2012," Franklin St & Bay St Cambridge, MA","Auto","Bicycle",""
30889,5,9,2012,"11 ESSEX ST Cambridge, MA","Auto","Fixed Object","Rain"
30890,6,10,2012," Binney St & FIRST ST Cambridge, MA","Auto","Auto",""
30891,6,10,2012,"1414 Massachusetts Ave Cambridge, MA","Auto","Pedestrian",""
30892,6,10,2012,"1621 Cambridge St Cambridge, MA","Auto","Bicycle",""
30893,6,10,2012," Hampshire St & Bigelow St Cambridge, MA","Auto","Auto",""
30894,6,10,2012," Hampshire St & Bristol St Cambridge, MA","Auto","Parked Vehicle",""
30895,6,1,2012,"27 Newtowne Ct Cambridge, MA","Auto","Parked Vehicle",""
30896,6,11,2012,"23 Bishop Allen Dr Cambridge, MA","Auto","Bicycle",""
30897,6,13,2012,"118 HANCOCK ST Cambridge, MA","Auto","Parked Vehicle","Rain"
30898,6,12,2012," Rogers St & Land Blvd Cambridge, MA","Auto","Auto","Rain"
30899,6,13,2012,"32 QUINCY ST Cambridge, MA","Auto","Fixed Object","Rain"
30900,6,12,2012,"2500 Massachusetts Ave Cambridge, MA","Auto","Auto","Rain"
30901,6,9,2012,"200 Alewife Brook Pky Cambridge, MA","Auto","Auto",""
30902,6,13,2012," GARDEN ST & Bond St Cambridge, MA","Auto","Auto","Rain"
30903,6,13,2012,"2254 Massachusetts Ave Cambridge, MA","Auto","Fixed Object","Rain"
30904,6,12,2012," HURON AVE & Fresh Pond Ln Cambridge, MA","Auto","Auto","Rain"
30905,6,13,2012," Windsor St & FRONT ST Cambridge, MA","Auto","Auto","Rain"
30906,6,13,2012,"12 Museum Way Cambridge, MA","Auto","Auto","Rain"
30907,6,13,2012,"43 Brattle St Cambridge, MA","Auto","Auto","Rain"
30908,6,13,2012,"139 Western Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
30909,6,14,2012," HURON AVE & FAYERWEATHER ST Cambridge, MA","Auto","Auto",""
30910,6,14,2012,"260 HARVARD ST Cambridge, MA","Auto","Bicycle",""
30911,6,14,2012," Broadway & Third St Cambridge, MA","Taxi","Bicycle",""
30912,6,14,2012," Gore St & Third St Cambridge, MA","Auto","Auto",""
30913,6,15,2012," Ware St & HARVARD ST Cambridge, MA","Auto","Bus (Other)",""
30914,6,13,2012," HURLEY ST & FIRST ST Cambridge, MA","Auto","Pedestrian","Rain"
30915,6,15,2012,"413 Washington Ave Cambridge, MA","Auto","Parked Vehicle",""
30916,6,15,2012,"46 PLYMOUTH ST Cambridge, MA","Auto","Parked Vehicle",""
30917,6,17,2012,"456 HURON AVE Cambridge, MA","Auto","Auto",""
30918,6,17,2012,"222 Columbia St Cambridge, MA","Auto","Parked Vehicle",""
30919,6,15,2012," Massachusetts Ave & EVERETT ST Cambridge, MA","Auto","Auto",""
30920,6,18,2012," Upton St & PLEASANT ST Cambridge, MA","Auto","Parked Vehicle",""
30921,6,18,2012,"491 Broadway Cambridge, MA","Auto","Fixed Object",""
30922,6,18,2012," Broadway & Ames St Cambridge, MA","Taxi","Bicycle",""
30923,6,19,2012,"29 Ware St Cambridge, MA","Auto","Parked Vehicle",""
30924,6,19,2012,"36 IRVING ST Cambridge, MA","Auto","Parked Vehicle",""
30925,6,19,2012," Webster Ave & Bristol St Cambridge, MA","Auto","Auto",""
30926,6,20,2012," MOUNT AUBURN ST & ELIOT ST Cambridge, MA","Auto","Auto",""
30927,6,20,2012," Massachusetts Ave & HANCOCK ST Cambridge, MA","Auto","Bicycle",""
30928,6,9,2012,"733 Concord Ave Cambridge, MA","Auto","Parked Vehicle",""
30929,6,21,2012," Kendall Sq &  Cambridge, MA","Auto","Parked Vehicle",""
30930,6,21,2012,"247 Chestnut St Cambridge, MA","Auto","Parked Vehicle",""
30931,6,21,2012," FIRST ST & Thorndike St Cambridge, MA","Auto","Fixed Object",""
30932,6,20,2012,"91 Sidney St Cambridge, MA","Truck","Auto",""
30933,6,20,2012," MAIN ST & Vassar St Cambridge, MA","Auto","Auto",""
30934,6,22,2012,"152 River St Cambridge, MA","Auto","Auto","Rain"
30935,6,22,2012," Massachusetts Ave & EVERETT ST Cambridge, MA","Auto","Bicycle","Rain"
30936,6,22,2012,"222 Alewife Brook Pky Cambridge, MA","Auto","Parked Vehicle","Rain"
30937,6,22,2012," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Auto","Rain"
30938,6,23,2012,"121 Washington Ave Cambridge, MA","Auto","Parked Vehicle","Rain-Hail-Thunderstorm"
30939,6,23,2012," Jackson Pl & Rindge Ave Cambridge, MA","Auto","Auto","Rain-Hail-Thunderstorm"
30940,6,23,2012,"705 MOUNT AUBURN ST Cambridge, MA","Auto","Fixed Object","Rain-Hail-Thunderstorm"
30941,6,24,2012,"1030 Cambridge St Cambridge, MA","Auto","Auto",""
30942,6,24,2012," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Auto",""
30943,6,26,2012,"135 Columbia St Cambridge, MA","Auto","Auto","Rain"
30944,6,24,2012,"84 Massachusetts Ave Cambridge, MA","Auto","Auto",""
30945,6,24,2012,"321 Broadway Cambridge, MA","Auto","Parked Vehicle",""
30946,6,25,2012,"312 Concord Ave Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
30947,6,26,2012," Massachusetts Ave & LINNAEAN ST Cambridge, MA","Auto","Bicycle","Rain"
30948,6,23,2012,"35 West St Cambridge, MA","Auto","Parked Vehicle","Rain-Hail-Thunderstorm"
30949,6,26,2012,"381 Norfolk St Cambridge, MA","Auto","Auto","Rain"
30950,6,27,2012," Broadway & Hampshire St Cambridge, MA","Auto","Parked Vehicle",""
30951,6,27,2012,"67 Washburn Ave Cambridge, MA","Auto","Auto",""
30952,6,27,2012,"340 Rindge Ave Cambridge, MA","Bus (Other)","Auto",""
30953,6,27,2012,"10 Belmont St Cambridge, MA","Auto","Parked Vehicle",""
30954,6,27,2012," Massachusetts Ave & Washburn Ave Cambridge, MA","Auto","Pedestrian",""
30955,6,28,2012," Bolton St & SHERMAN ST Cambridge, MA","Auto","Auto",""
30956,6,28,2012," PLEASANT ST & Chalk St Cambridge, MA","Auto","Parked Vehicle",""
30957,6,28,2012," Massachusetts Ave & PLEASANT ST Cambridge, MA","Auto","Bicycle",""
30958,6,28,2012,"2067 Massachusetts Ave Cambridge, MA","Auto","Auto",""
30959,6,28,2012," Massachusetts Ave & Vassar St Cambridge, MA","Auto","Parked Vehicle",""
30960,6,28,2012," PACIFIC ST & Landsdowne St Cambridge, MA","Auto","Parked Vehicle",""
30961,6,29,2012,"14 Chauncy St Cambridge, MA","Auto","Bicycle","Rain"
30962,6,28,2012,"19 Worcester St Cambridge, MA","Auto","Parked Vehicle",""
30963,6,28,2012,"2245 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
30964,6,29,2012,"748 MEMORIAL DR Cambridge, MA","Auto","Parked Vehicle","Rain"
30965,6,29,2012," Sidney St & PACIFIC ST Cambridge, MA","Auto","Miscellaneous","Rain"
30966,6,29,2012," Massachusetts Ave & PROSPECT ST Cambridge, MA","Auto","Auto","Rain"
30967,6,29,2012,"26 GARDEN ST Cambridge, MA","Auto","Bicycle","Rain"
30968,6,29,2012,"189 Cambridge St Cambridge, MA","Auto","Parked Vehicle","Rain"
30969,6,29,2012," HURON AVE & Aberdeen Way Cambridge, MA","Auto","Auto","Rain"
30970,6,30,2012,"198R Alewife Brook Pky Cambridge, MA","Truck","Fixed Object",""
30971,6,30,2012,"225 PEARL ST Cambridge, MA","Auto","Parked Vehicle",""
30972,6,30,2012,"46 Belmont St Cambridge, MA","Auto","Auto",""
30973,6,29,2012,"1 Jackson Pl Cambridge, MA","Auto","Parked Vehicle","Rain"
30974,7,1,2012,"888 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
30975,7,2,2012," MEMORIAL DR & MAGAZINE ST Cambridge, MA","Auto","Auto",""
30976,7,2,2012,"157 Walden St Cambridge, MA","Auto","Pedestrian",""
30977,7,2,2012," Massachusetts Ave & Peabody St Cambridge, MA","Auto","Auto",""
30978,7,2,2012," River St & MEMORIAL DR Cambridge, MA","Auto","Auto",""
30979,7,3,2012," Cambridge St & SUMNER RD Cambridge, MA","Auto","Bicycle",""
30980,7,3,2012,"5 Dewolfe St Cambridge, MA","Auto","Bicycle",""
30981,7,3,2012,"432 Broadway Cambridge, MA","Auto","Parked Vehicle",""
30982,7,3,2012," Columbia St & Broadway Cambridge, MA","Auto","Bicycle",""
30983,7,3,2012," Cambridge St & HUNTING ST Cambridge, MA","Auto","Truck",""
30984,7,4,2012," Brookline St & Allston St Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
30985,7,2,2012," SPRING ST & Third St Cambridge, MA","Auto","Parked Vehicle",""
30986,7,5,2012," Sidney St &  Cambridge, MA","Auto","Truck",""
30987,7,5,2012," Cambridge St & Columbia St Cambridge, MA","Auto","Truck",""
30988,7,5,2012," White St & Porter Sq Cambridge, MA","Auto","Parked Vehicle",""
30989,7,5,2012," MOUNT AUBURN ST & Channing St Cambridge, MA","Auto","Auto",""
30990,7,6,2012," Third St & Cambridge St Cambridge, MA","Auto","Auto",""
30991,7,7,2012," Massachusetts Ave & Russell St Cambridge, MA","Auto","Pedestrian","Rain"
30992,7,5,2012,"118 Norfolk St Cambridge, MA","Auto","Parked Vehicle",""
30993,7,7,2012," MOUNT AUBURN ST & HAWTHORNE ST Cambridge, MA","Auto","Auto","Rain"
30994,7,8,2012," Trowbridge St & HARVARD ST Cambridge, MA","Auto","Parked Vehicle",""
30995,7,9,2012," GARDEN ST & Concord Ave Cambridge, MA","Auto","Auto",""
30996,7,9,2012,"725 Concord Ave Cambridge, MA","Auto","Parked Vehicle",""
30997,7,9,2012,"205 HURLEY ST Cambridge, MA","Truck","Fixed Object",""
30998,7,9,2012,"725 Concord Ave Cambridge, MA","Auto","Parked Vehicle",""
30999,7,10,2012," MAIN ST & Portland St Cambridge, MA","Auto","Bicycle",""
31000,7,10,2012," Bent St & FIFTH ST Cambridge, MA","Auto","Parked Vehicle",""
31001,7,9,2012," Rindge Ave & Haskell St Cambridge, MA","Auto","Auto",""
31002,7,11,2012," Massachusetts Ave & RICHARD AVE Cambridge, MA","Bicycle","Miscellaneous",""
31003,7,9,2012,"1 White St Cambridge, MA","Auto","Parked Vehicle",""
31004,7,9,2012,"640 Concord Ave Cambridge, MA","Auto","Auto",""
31005,7,11,2012," Cambridge St & QUINCY ST Cambridge, MA","Auto","Bicycle",""
31006,7,11,2012," FIRST ST & Thorndike St Cambridge, MA","Auto","Parked Vehicle",""
31007,7,11,2012," JFK St & Brattle St Cambridge, MA","Auto","Truck",""
31008,7,12,2012," Cambridgepark Dr & Acorn Park Cambridge, MA","Auto","Truck",""
31009,7,10,2012," KIRKLAND ST & SUMNER RD Cambridge, MA","Auto","Auto",""
31010,7,9,2012,"  &  Cambridge, MA","Auto","Parked Vehicle",""
31011,7,12,2012,"26 OXFORD ST Cambridge, MA","Auto","Parked Vehicle",""
31012,7,13,2012,"10 FLAGG ST Cambridge, MA","Auto","Parked Vehicle",""
31013,7,13,2012,"328 Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
31014,7,13,2012,"85 HANCOCK ST Cambridge, MA","Auto","Fixed Object",""
31015,7,14,2012," Technology Sq &  Cambridge, MA","Auto","Auto",""
31016,7,14,2012,"97 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
31017,7,14,2012," Inman St & West Pl Cambridge, MA","Auto","Bicycle",""
31018,7,15,2012,"322 Brookline St Cambridge, MA","Auto","Parked Vehicle","Rain"
31019,7,13,2012,"625 MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
31020,7,16,2012," Brattle St & LONGFELLOW BRDG Cambridge, MA","Auto","Bicycle",""
31021,7,16,2012," Cambridge St & QUINCY SQ Cambridge, MA","Motorcycle","Fixed Object",""
31022,7,11,2012," Concord Ave & MADISON AVE Cambridge, MA","Auto","Auto",""
31023,7,17,2012," Peabody St & GARDEN ST Cambridge, MA","Auto","Parked Vehicle",""
31024,7,17,2012," Broadway & FELTON ST Cambridge, MA","Auto","Parked Vehicle",""
31025,7,18,2012,"1575 Cambridge St Cambridge, MA","Auto","Parked Vehicle","Rain-Thunderstorm"
31026,7,18,2012,"  &  Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
31027,7,17,2012," Western Ave & Putnam Ave Cambridge, MA","Auto","Auto",""
31028,7,18,2012,"11 Sellers St Cambridge, MA","Auto","Parked Vehicle","Rain-Thunderstorm"
31029,7,18,2012," Warren St & JEFFERSON ST Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
31030,7,18,2012," PROSPECT ST & Broadway Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
31031,7,19,2012," Third St & Gore St Cambridge, MA","Auto","Auto","Rain"
31032,7,19,2012," Massachusetts Ave & ROSELAND ST Cambridge, MA","Auto","Auto","Rain"
31033,7,19,2012," Columbia St & MAIN ST Cambridge, MA","Auto","Bicycle","Rain"
31034,6,23,2012,"22 ELIOT ST Cambridge, MA","Auto","Auto","Rain-Hail-Thunderstorm"
31035,7,21,2012,"151 Brattle St Cambridge, MA","Auto","Fixed Object",""
31036,7,19,2012," Hampshire St & PORTSMOUTH ST Cambridge, MA","Auto","Bicycle","Rain"
31037,7,20,2012,"5 White St Cambridge, MA","Auto","Parked Vehicle",""
31038,7,20,2012," MOUNT AUBURN ST & Putnam Ave Cambridge, MA","Auto","Parked Vehicle",""
31039,7,22,2012," Cedar St & HARVEY ST Cambridge, MA","Auto","Auto",""
31040,6,27,2012," FOREST ST & Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle",""
31041,7,20,2012,"362 Rindge Ave Cambridge, MA","Auto","Parked Vehicle",""
31042,7,21,2012,"215 Alewife Brook Pky Cambridge, MA","Auto","Pedestrian",""
31043,7,22,2012,"200 Hampshire St Cambridge, MA","Auto","Parked Vehicle",""
31044,7,22,2012,"699 MOUNT AUBURN ST Cambridge, MA","Auto","Parked Vehicle",""
31045,7,23,2012," Sacramento Pl & Massachusetts Ave Cambridge, MA","Auto","Parked Vehicle","Rain"
31046,7,24,2012," Cambridge St & Warren Pl Cambridge, MA","Taxi","Pedestrian","Fog-Rain-Thunderstorm"
31047,7,24,2012,"66 HOMER AVE Cambridge, MA","Auto","Parked Vehicle","Fog-Rain-Thunderstorm"
31048,7,24,2012,"2055 Massachusetts Ave Cambridge, MA","Auto","Bicycle","Fog-Rain-Thunderstorm"
31049,7,23,2012,"200 Alewife Brook Pky Cambridge, MA","Auto","Fixed Object","Rain"
31050,7,23,2012,"166 Raymond St Cambridge, MA","Auto","Parked Vehicle","Rain"
31051,7,25,2012," Massachusetts Ave & PLYMOUTH ST Cambridge, MA","Auto","Parked Vehicle",""
31052,7,25,2012,"55 Cambridgepark Dr Cambridge, MA","Auto","Parked Vehicle",""
31053,7,25,2012," Dewolfe St & GRANITE ST Cambridge, MA","Auto","Bicycle",""
31054,7,25,2012,"240 PROSPECT ST Cambridge, MA","Auto","Auto",""
31055,7,26,2012," GARDEN ST & HURON AVE Cambridge, MA","Auto","Bicycle","Rain"
31056,7,25,2012," Winslow St & Tierney St Cambridge, MA","Auto","Parked Vehicle",""
31057,7,26,2012," Third St & SPRING ST Cambridge, MA","Auto","Auto","Rain"
31058,7,27,2012," HANCOCK ST & KINNAIRD ST Cambridge, MA","Auto","Parked Vehicle","Rain"
31059,7,27,2012,"10 Woodbridge St Cambridge, MA","Auto","Parked Vehicle","Rain"
31060,7,27,2012," ELM ST &  Cambridge, MA","Auto","Fixed Object","Rain"
31061,7,27,2012,"49 HUBBARD AVE Cambridge, MA","Auto","Parked Vehicle","Rain"
31062,7,27,2012,"14 Cambridge Ctr Cambridge, MA","Auto","Auto","Rain"
31063,7,27,2012," Binney St & Third St Cambridge, MA","Auto","Parked Vehicle","Rain"
31064,7,28,2012," PROSPECT ST & Cambridge St Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
31065,7,28,2012,"280 Franklin St Cambridge, MA","Auto","Auto","Rain-Thunderstorm"
31066,7,29,2012," Broadway & Galileo Galilei Way Cambridge, MA","Taxi","Taxi","Rain"
31067,7,29,2012,"325 Vassar St Cambridge, MA","Auto","Parked Vehicle","Rain"
31068,7,30,2012," DUDLEY ST & Jackson St Cambridge, MA","Auto","Auto",""
31069,7,30,2012," Belmont St & MOUNT AUBURN ST Cambridge, MA","Auto","Auto",""
31070,7,30,2012,"279 Concord Ave Cambridge, MA","Auto","Fixed Object",""
31071,7,30,2012," Massachusetts Ave & Sacramento St Cambridge, MA","Auto","Auto",""
31072,7,29,2012," MOUNT AUBURN ST & HOLYOKE ST Cambridge, MA","Auto","Bicycle","Rain"
31073,7,30,2012," Massachusetts Ave & Vassar St Cambridge, MA","Bus (Other)","Fixed Object",""
31074,7,31,2012," Broadway & Galileo Galilei Way Cambridge, MA","Auto","Taxi","Rain"
31075,7,30,2012,"211 Alewife Brook Pky Cambridge, MA","Auto","Parked Vehicle",""
31076,7,30,2012," Concord Ave & Walden St Cambridge, MA","Auto","Fixed Object",""
31077,7,31,2012," Charles St & Second St Cambridge, MA","Auto","Fixed Object","Rain"
31078,7,31,2012," KINNAIRD ST & PLEASANT ST Cambridge, MA","Auto","Parked Vehicle","Rain"
31079,7,31,2012,"120 Massachusetts Ave Cambridge, MA","Auto","Bicycle","Rain"
31080,7,31,2012," Massachusetts Ave & REMINGTON ST Cambridge, MA","Auto","Bicycle","Rain"
31081,7,31,2012," GARDEN ST & MASON ST Cambridge, MA","Auto","Auto","Rain"
31082,7,31,2012,"174 Alewife Brook Pky Cambridge, MA","Auto","Auto","Rain"
31083,7,31,2012," Massachusetts Ave & Rindge Ave Cambridge, MA","Auto","Auto","Rain"
31084,8,1,2012,"10 Rogers St Cambridge, MA","Auto","Truck","Rain"
31085,8,1,2012," KINNAIRD ST & Western Ave Cambridge, MA","Auto","Auto","Rain"
31086,8,2,2012,"  &  Cambridge, MA","Auto","Pedestrian",""
31087,8,1,2012," Cambridge St & HARDING ST Cambridge, MA","Truck","Parked Vehicle","Rain"
31088,8,2,2012,"450 GREEN ST Cambridge, MA","Auto","Parked Vehicle",""
31089,8,2,2012," PLEASANT ST & Fairmont Ave Cambridge, MA","Auto","Auto",""
31090,8,2,2012," MOUNT AUBURN ST & MEMORIAL DR Cambridge, MA","Auto","Auto",""
31091,8,2,2012," MOUNT AUBURN ST & MEMORIAL DR Cambridge, MA","Auto","Bicycle",""
31092,8,2,2012,"2456 Massachusetts Ave Cambridge, MA","Auto","Auto",""
31093,8,2,2012,"39 HOLYOKE ST Cambridge, MA","Auto","Auto",""
31094,8,3,2012,"65 Landsdowne St Cambridge, MA","Bus (Other)","Bicycle",""
31095,7,3,2012," Concord Ave & Fern St Cambridge, MA","Van","Fixed Object",""
31096,8,3,2012,"1815 Massachusetts Ave Cambridge, MA","Auto","Fixed Object",""
31097,8,3,2012," Churchill Ave & Massachusetts Ave Cambridge, MA","Auto","Fixed Object",""
31098,8,4,2012,"13 EVERETT ST Cambridge, MA","Auto","Parked Vehicle",""
31099,8,4,2012," FIRST ST & Charles St Cambridge, MA","Auto","Bicycle",""
31100,8,4,2012," ELM ST & LINCOLN ST Cambridge, MA","Auto","Pedestrian",""
31101,8,4,2012,"20 QUINCY ST Cambridge, MA","Auto","Parked Vehicle",""
31102,8,5,2012,"22 Belmont St Cambridge, MA","Auto","Parked Vehicle","Rain"
31103,8,5,2012," KINNAIRD ST & Bay St Cambridge, MA","Bus (Other)","Parked Vehicle","Rain"
31104,8,5,2012," Sparks St & Brattle St Cambridge, MA","Auto","Bicycle","Rain"
31105,8,6,2012,"112 Berkshire St Cambridge, MA","Auto","Parked Vehicle",""
31106,8,6,2012," Bow St & Linden St Cambridge, MA","Auto","Parked Vehicle",""
